,date,timeGMT,tempIMU_C,lat,lon
155880,2020-11-30,130549.000,29.35,-40.58488,-64.998231
159336,2020-11-30,131551.000,43.0,-40.584879,-64.998199
162810,2020-11-30,132554.000,30.17,-40.5849,-64.998112
166284,2020-11-30,133557.000,26.53,-40.584918,-64.998106
169740,2020-11-30,134600.000,26.15,-40.584919,-64.998124
173214,2020-11-30,135604.000,26.96,-40.584905,-64.998145
176706,2020-11-30,140610.000,27.91,-40.584931,-64.998111
180234,2020-11-30,141623.000,36.24,-40.584913,-64.9981
183708,2020-11-30,142627.000,41.66,-40.584939,-64.998122
187182,2020-11-30,143632.000,43.47,-40.584905,-64.998086
190566,2020-11-30,144619.000,50.27,-40.584899,-64.998105
194040,2020-11-30,145624.000,53.49,-40.584942,-64.998107
197496,2020-11-30,150623.000,52.86,-40.584906,-64.998117
200988,2020-11-30,151630.000,49.18,-40.584918,-64.998115
204498,2020-11-30,152641.000,45.12,-40.58493,-64.998104
207954,2020-11-30,153642.000,47.25,-40.584927,-64.998104
211410,2020-11-30,154641.000,41.5,-40.58491,-64.998112
214866,2020-11-30,155643.000,36.75,-40.584901,-64.998122
218304,2020-11-30,160640.000,39.03,-40.584913,-64.998114
221742,2020-11-30,161641.000,43.54,-40.584925,-64.998103
225234,2020-11-30,162647.000,37.26,-40.584913,-64.998115
228708,2020-11-30,163650.000,35.32,-40.584938,-64.998129
232290,2020-11-30,164714.000,37.99,-40.58491,-64.998119
235638,2020-11-30,165654.000,42.13,-40.584921,-64.998109
239112,2020-11-30,170700.000,39.1,-40.584897,-64.998048
242568,2020-11-30,171700.000,38.51,-40.584914,-64.998085
246042,2020-11-30,172702.000,39.25,-40.584915,-64.998101
249480,2020-11-30,173700.000,40.79,-40.584909,-64.998103
252954,2020-11-30,174704.000,41.72,-40.584908,-64.998097
256410,2020-11-30,175705.000,43.38,-40.584897,-64.99808
259902,2020-11-30,180712.000,43.67,-40.584835,-64.99807
263376,2020-11-30,181718.000,43.82,-40.584889,-64.998075
266904,2020-11-30,182730.000,42.68,-40.584872,-64.998068
270342,2020-11-30,183729.000,42.26,-40.584888,-64.998062
273834,2020-11-30,184735.000,42.38,-40.584901,-64.998062
277218,2020-11-30,185724.000,42.0,-40.584904,-64.998086
280674,2020-11-30,190723.000,40.81,-40.584914,-64.998077
284130,2020-11-30,191726.000,38.59,-40.584912,-64.998091
287604,2020-11-30,192729.000,37.05,-40.584924,-64.998053
291078,2020-11-30,193732.000,36.09,-40.584909,-64.998073
294570,2020-11-30,194739.000,35.6,-40.584905,-64.998084
298026,2020-11-30,195741.000,35.38,-40.584896,-64.998078
301590,2020-11-30,200801.000,35.16,-40.584896,-64.998071
304902,2020-11-30,201739.000,34.91,-40.584856,-64.998032
308376,2020-11-30,202742.000,34.55,-40.584925,-64.998096
311814,2020-11-30,203741.000,34.86,-40.584932,-64.998123
315288,2020-11-30,204744.000,35.76,-40.58494,-64.998091
318762,2020-11-30,205748.000,39.57,-40.584967,-64.998012
322236,2020-11-30,210751.000,39.6,-40.585,-64.99798
325692,2020-11-30,211753.000,39.45,-40.585041,-64.997993
329166,2020-11-30,212756.000,37.97,-40.585011,-64.997836
332640,2020-11-30,213800.000,36.78,-40.585051,-64.997559
336132,2020-11-30,214807.000,36.89,-40.585119,-64.997566
339606,2020-11-30,215810.000,36.87,-40.585108,-64.997551
343098,2020-11-30,220817.000,33.72,-40.585144,-64.997455
346608,2020-11-30,221832.000,33.23,-40.585182,-64.997406
349956,2020-11-30,222813.000,33.06,-40.585197,-64.997363
353412,2020-11-30,223814.000,32.39,-40.585179,-64.997364
356868,2020-11-30,224816.000,31.77,-40.585183,-64.997365
360342,2020-11-30,225818.000,31.09,-40.585179,-64.997356
363798,2020-11-30,230821.000,30.41,-40.585168,-64.997361
367272,2020-11-30,231824.000,30.04,-40.585177,-64.997359
370746,2020-11-30,232828.000,29.84,-40.585163,-64.997354
374220,2020-11-30,233833.000,29.97,-40.585178,-64.997357
377694,2020-11-30,234835.000,30.04,-40.585189,-64.997363
381150,2020-11-30,235838.000,29.87,-40.585196,-64.997366
384624,2020-12-01,000844.000,29.72,-40.585204,-64.997368
388044,2020-12-01,001839.000,29.48,-40.585178,-64.997367
391518,2020-12-01,002842.000,29.21,-40.58519,-64.997385
394992,2020-12-01,003848.000,28.96,-40.585177,-64.997389
398484,2020-12-01,004854.000,28.75,-40.585181,-64.997379
401976,2020-12-01,005901.000,28.53,-40.58526,-64.997376
405378,2020-12-01,010854.000,28.22,-40.585188,-64.997414
408834,2020-12-01,011854.000,27.93,-40.585188,-64.997381
412290,2020-12-01,012856.000,27.75,-40.585198,-64.997393
415764,2020-12-01,013900.000,27.63,-40.5852,-64.997385
419220,2020-12-01,014901.000,27.51,-40.585193,-64.997384
422694,2020-12-01,015904.000,27.32,-40.585195,-64.997385
426150,2020-12-01,020907.000,27.07,-40.585193,-64.997394
429606,2020-12-01,021910.000,26.8,-40.585203,-64.997392
433116,2020-12-01,022921.000,26.73,-40.585215,-64.997397
436536,2020-12-01,023915.000,26.54,-40.58519,-64.99739
440028,2020-12-01,024921.000,26.33,-40.585186,-64.997393
443520,2020-12-01,025929.000,26.23,-40.585099,-64.997429
447084,2020-12-01,030949.000,26.27,-40.585189,-64.997368
450450,2020-12-01,031934.000,26.05,-40.585204,-64.997369
453924,2020-12-01,032939.000,25.92,-40.585193,-64.997378
457488,2020-12-01,033958.000,25.97,-40.585196,-64.997378
460962,2020-12-01,035002.000,25.97,-40.585189,-64.997372
464328,2020-12-01,035947.000,25.68,-40.585196,-64.997377
467784,2020-12-01,040951.000,25.42,-40.585198,-64.997379
471240,2020-12-01,041953.000,25.16,-40.585187,-64.997382
474714,2020-12-01,042957.000,24.95,-40.585196,-64.997386
478152,2020-12-01,043956.000,24.79,-40.585191,-64.997371
481644,2020-12-01,045001.000,24.67,-40.585197,-64.99737
485082,2020-12-01,050001.000,24.58,-40.585179,-64.997358
488628,2020-12-01,051016.000,24.67,-40.585235,-64.997409
492156,2020-12-01,052031.000,24.78,-40.585174,-64.997352
495468,2020-12-01,053005.000,24.5,-40.585181,-64.997354
498978,2020-12-01,054017.000,24.33,-40.585122,-64.997323
502398,2020-12-01,055012.000,24.23,-40.585198,-64.997363
505908,2020-12-01,060021.000,24.16,-40.585177,-64.997357
509382,2020-12-01,061030.000,24.07,-40.585237,-64.99737
512838,2020-12-01,062030.000,23.94,-40.585197,-64.997366
516312,2020-12-01,063034.000,23.82,-40.585206,-64.997376
519786,2020-12-01,064038.000,23.72,-40.585227,-64.997403
523331,2020-12-01,065055.827,23.76,-40.585207,-64.997395
523332,2020-12-01,123557.000,32.48,-40.58518,-64.997405
526788,2020-12-01,124600.000,36.23,-40.585185,-64.997352
530244,2020-12-01,125601.000,35.31,-40.585212,-64.997377
533736,2020-12-01,130607.000,30.88,-40.585187,-64.997377
537210,2020-12-01,131611.000,29.82,-40.585237,-64.997359
540846,2020-12-01,132643.000,30.12,-40.585179,-64.997373
547650,2020-12-01,134626.000,30.48,-40.58512,-64.997431
551106,2020-12-01,135628.000,40.59,-40.585097,-64.99741
554598,2020-12-01,140636.000,49.72,-40.585228,-64.997298
557964,2020-12-01,141621.000,52.51,-40.5853,-64.997249
561438,2020-12-01,142625.000,48.44,-40.585339,-64.997299
564894,2020-12-01,143625.000,50.56,-40.585361,-64.997352
568548,2020-12-01,144701.000,39.01,-40.585404,-64.997353
571914,2020-12-01,145644.000,35.9,-40.58539,-64.997343
575478,2020-12-01,150704.000,35.23,-40.585298,-64.997319
578862,2020-12-01,151652.000,35.04,-40.585393,-64.997323
582390,2020-12-01,152706.000,35.45,-40.585433,-64.997245
585972,2020-12-01,153732.000,35.79,-40.585388,-64.997336
589248,2020-12-01,154702.000,35.57,-40.585391,-64.997363
594774,2020-12-01,160303.000,39.98,-40.585388,-64.997338
596232,2020-12-01,160716.000,38.22,-40.585372,-64.997351
599832,2020-12-01,161741.000,36.98,-40.585426,-64.997341
603198,2020-12-01,162726.000,36.77,-40.58536,-64.997389
606798,2020-12-01,163753.000,37.52,-40.585405,-64.997372
608850,2020-12-01,170236.000,40.91,-40.585413,-64.99733
613458,2020-12-01,171600.000,39.56,-40.585422,-64.997334
616284,2020-12-01,172409.000,38.77,-40.585411,-64.99734
619632,2020-12-01,173351.000,38.38,-40.585372,-64.997401
622926,2020-12-01,174324.000,38.13,-40.585364,-64.997394
626562,2020-12-01,175359.000,38.35,-40.585407,-64.997329
630216,2020-12-01,180434.000,39.04,-40.585409,-64.997368
633294,2020-12-01,181330.000,38.58,-40.585448,-64.997399
636714,2020-12-01,182325.000,38.18,-40.585486,-64.997504
640188,2020-12-01,183329.000,38.11,-40.585514,-64.997439
643662,2020-12-01,184332.000,38.12,-40.585425,-64.997349
647226,2020-12-01,185352.000,38.29,-40.585426,-64.997324
650826,2020-12-01,190417.000,38.69,-40.585395,-64.997348
658782,2020-12-01,192719.000,43.15,-40.585398,-64.997336
661122,2020-12-01,193408.000,40.19,-40.585406,-64.997339
664740,2020-12-01,194436.000,39.17,-40.585474,-64.997371
668088,2020-12-01,195422.000,38.76,-40.585403,-64.997349
684522,2020-12-01,204156.000,43.76,-40.585421,-64.997353
685386,2020-12-01,204428.000,42.49,-40.585412,-64.997339
693090,2020-12-01,210648.000,43.21,-40.585408,-64.997312
695664,2020-12-01,211416.000,39.65,-40.585415,-64.997269
699300,2020-12-01,212447.000,38.65,-40.585424,-64.997291
702684,2020-12-01,213436.000,37.77,-40.585418,-64.997276
706050,2020-12-01,214422.000,37.36,-40.585361,-64.997291
709470,2020-12-01,215418.000,36.91,-40.585354,-64.997308
712926,2020-12-01,220421.000,36.69,-40.585395,-64.997342
716436,2020-12-01,221429.000,36.66,-40.585487,-64.99729
720144,2020-12-01,222514.000,36.84,-40.585411,-64.99737
723402,2020-12-01,223442.000,36.3,-40.585385,-64.997376
726930,2020-12-01,224454.000,35.96,-40.585406,-64.997465
730368,2020-12-01,225452.000,35.56,-40.585397,-64.997383
733842,2020-12-01,230455.000,35.1,-40.58537,-64.997347
737478,2020-12-01,231528.000,33.46,-40.5854,-64.997324
740898,2020-12-01,232522.000,31.73,-40.5854,-64.99731
744174,2020-12-01,233453.000,29.87,-40.585409,-64.997332
747720,2020-12-01,234508.000,28.68,-40.585456,-64.997349
751302,2020-12-01,235534.000,27.63,-40.585418,-64.99736
754578,2020-12-02,000503.000,26.45,-40.585397,-64.997305
758051,2020-12-02,001506.825,25.45,-40.58544,-64.997308
758052,2020-12-02,192348.000,42.51,-40.585495,-64.99745
761508,2020-12-02,193349.000,38.6,-40.585486,-64.997435
764964,2020-12-02,194350.000,36.74,-40.585491,-64.997428
768456,2020-12-02,195356.000,36.11,-40.585486,-64.997434
771930,2020-12-02,200401.000,36.0,-40.585492,-64.997436
775296,2020-12-02,201346.000,34.15,-40.585496,-64.99744
778770,2020-12-02,202350.000,39.41,-40.585543,-64.997467
782226,2020-12-02,203352.000,37.31,-40.58557,-64.99743
785646,2020-12-02,204356.000,35.17,-40.585593,-64.997428
789120,2020-12-02,205359.000,34.61,-40.585555,-64.997427
792594,2020-12-02,210404.000,34.66,-40.585572,-64.997427
796068,2020-12-02,211408.000,34.32,-40.585595,-64.997426
799524,2020-12-02,212408.000,33.89,-40.585556,-64.997441
802980,2020-12-02,213410.000,32.95,-40.585566,-64.997421
806472,2020-12-02,214416.000,32.73,-40.585558,-64.997446
809964,2020-12-02,215424.000,31.18,-40.585609,-64.99742
813456,2020-12-02,220431.000,33.33,-40.585576,-64.997403
816858,2020-12-02,221421.000,35.53,-40.58559,-64.997402
820314,2020-12-02,222422.000,35.35,-40.585566,-64.997402
823788,2020-12-02,223426.000,33.95,-40.585575,-64.997405
827226,2020-12-02,224428.000,32.89,-40.585564,-64.997396
830700,2020-12-02,225431.000,31.86,-40.585565,-64.997392
834192,2020-12-02,230440.000,31.0,-40.585568,-64.997397
837648,2020-12-02,231439.000,29.61,-40.585566,-64.997393
841104,2020-12-02,232442.000,28.26,-40.585567,-64.997389
844596,2020-12-02,233449.000,27.11,-40.585558,-64.997393
848034,2020-12-02,234448.000,26.37,-40.585557,-64.99739
851490,2020-12-02,235449.000,25.77,-40.58556,-64.997392
854982,2020-12-03,000456.000,25.26,-40.585559,-64.997401
858456,2020-12-03,001501.000,24.79,-40.585567,-64.997398
861912,2020-12-03,002500.000,24.33,-40.585566,-64.997395
865386,2020-12-03,003507.000,23.97,-40.585658,-64.997436
868842,2020-12-03,004510.000,23.67,-40.585558,-64.997386
872334,2020-12-03,005517.000,23.32,-40.585562,-64.997397
875826,2020-12-03,010526.000,23.01,-40.585536,-64.997432
879318,2020-12-03,011532.000,22.79,-40.585543,-64.99742
882666,2020-12-03,012515.000,22.41,-40.585554,-64.997393
886122,2020-12-03,013518.000,22.16,-40.585558,-64.997398
889578,2020-12-03,014520.000,22.01,-40.585555,-64.997405
893052,2020-12-03,015524.000,21.91,-40.585563,-64.9974
896526,2020-12-03,020529.000,21.85,-40.585565,-64.997418
900018,2020-12-03,021537.000,21.66,-40.585583,-64.997409
903456,2020-12-03,022534.000,21.43,-40.585586,-64.997411
906948,2020-12-03,023542.000,21.22,-40.585588,-64.997403
910440,2020-12-03,024554.000,21.01,-40.585576,-64.997417
913932,2020-12-03,025601.000,20.84,-40.585567,-64.997412
917316,2020-12-03,030548.000,20.56,-40.585574,-64.997399
920790,2020-12-03,031554.000,20.28,-40.585571,-64.997389
924282,2020-12-03,032601.000,20.01,-40.585552,-64.997411
927774,2020-12-03,033609.000,19.81,-40.585566,-64.997398
931248,2020-12-03,034612.000,19.58,-40.585532,-64.997396
934776,2020-12-03,035627.000,19.46,-40.585549,-64.997404
938250,2020-12-03,040631.000,19.4,-40.585551,-64.997408
941562,2020-12-03,041607.000,19.04,-40.58555,-64.99741
945018,2020-12-03,042608.000,18.77,-40.585559,-64.997409
948492,2020-12-03,043613.000,18.47,-40.585559,-64.997408
951948,2020-12-03,044617.000,17.96,-40.585543,-64.997418
955422,2020-12-03,045621.000,17.4,-40.585551,-64.997401
958878,2020-12-03,050624.000,16.87,-40.585532,-64.997381
962370,2020-12-03,051631.000,16.54,-40.585547,-64.997385
965862,2020-12-03,052639.000,16.13,-40.585552,-64.997405
969282,2020-12-03,053634.000,15.74,-40.585547,-64.997392
972792,2020-12-03,054645.000,15.71,-40.58556,-64.997399
976230,2020-12-03,055643.000,15.95,-40.585566,-64.997392
979722,2020-12-03,060650.000,16.07,-40.585697,-64.997443
983196,2020-12-03,061654.000,16.26,-40.585643,-64.997405
986670,2020-12-03,062701.000,16.49,-40.585579,-64.997389
990072,2020-12-03,063653.000,16.58,-40.585565,-64.997378
993510,2020-12-03,064655.000,16.49,-40.585549,-64.99741
997002,2020-12-03,065702.000,16.32,-40.585549,-64.997431
1000494,2020-12-03,070708.000,16.35,-40.585543,-64.997426
1003968,2020-12-03,071713.000,16.54,-40.58555,-64.997424
1007406,2020-12-03,072711.000,16.47,-40.585538,-64.997421
1010898,2020-12-03,073718.000,16.07,-40.585545,-64.997421
1014372,2020-12-03,074723.000,15.78,-40.585543,-64.997436
1017792,2020-12-03,075720.000,15.46,-40.585545,-64.99742
1021428,2020-12-03,080753.000,15.35,-40.585543,-64.997377
1024740,2020-12-03,081730.000,15.01,-40.585547,-64.997381
1028214,2020-12-03,082734.000,14.86,-40.585541,-64.997386
1031670,2020-12-03,083738.000,14.87,-40.585567,-64.997376
1035126,2020-12-03,084739.000,14.93,-40.585565,-64.997358
1038582,2020-12-03,085741.000,15.08,-40.585568,-64.997368
1042074,2020-12-03,090748.000,15.35,-40.585636,-64.997305
1045512,2020-12-03,091747.000,15.69,-40.585552,-64.997392
1048968,2020-12-03,092749.000,15.99,-40.585546,-64.997377
1052496,2020-12-03,093804.000,16.44,-40.585547,-64.9974
1055916,2020-12-03,094800.000,16.78,-40.58556,-64.997393
1059390,2020-12-03,095804.000,17.49,-40.585557,-64.997393
1063008,2020-12-03,100832.000,17.99,-40.585548,-64.997404
1066302,2020-12-03,101805.000,18.51,-40.585561,-64.997413
1069758,2020-12-03,102807.000,18.3,-40.585544,-64.997402
1073214,2020-12-03,103811.000,17.83,-40.585544,-64.997404
1076688,2020-12-03,104815.000,17.04,-40.585545,-64.997403
1080144,2020-12-03,105819.000,17.73,-40.585546,-64.997394
1083654,2020-12-03,110828.000,18.11,-40.585557,-64.997403
1087110,2020-12-03,111830.000,19.14,-40.585559,-64.997401
1090584,2020-12-03,112834.000,18.57,-40.585553,-64.997398
1094040,2020-12-03,113836.000,19.19,-40.58554,-64.997399
1097496,2020-12-03,114838.000,19.34,-40.585562,-64.997411
1100952,2020-12-03,115839.000,19.75,-40.585562,-64.997412
1104426,2020-12-03,120842.000,19.76,-40.585571,-64.997422
1107918,2020-12-03,121851.000,20.57,-40.585566,-64.997426
1111356,2020-12-03,122848.000,21.43,-40.585568,-64.997414
1114848,2020-12-03,123859.000,22.08,-40.585569,-64.997437
1118322,2020-12-03,124903.000,24.02,-40.58557,-64.997403
1121724,2020-12-03,125857.000,24.92,-40.585541,-64.9974
1125198,2020-12-03,130900.000,24.52,-40.585575,-64.997388
1128654,2020-12-03,131903.000,24.52,-40.58557,-64.997389
1132164,2020-12-03,132914.000,27.2,-40.585569,-64.99739
1135602,2020-12-03,133911.000,36.45,-40.585558,-64.997386
1139058,2020-12-03,134913.000,41.62,-40.585568,-64.997393
1142603,2020-12-03,135927.828,43.91,-40.585581,-64.997399
