,date,timeGMT,tempIMU_C,lat,lon
569772,2020-12-01, 170819.000,34.28,-40.58303,-64.99881
571500,2020-12-01, 171320.000,34.23,-40.583012,-64.998765
573228,2020-12-01, 171821.000,34.09,-40.582987,-64.998803
574956,2020-12-01, 172322.000,34.18,-40.582973,-64.998786
576828,2020-12-01, 172848.000,34.36,-40.583009,-64.998805
578520,2020-12-01, 173345.000,34.63,-40.582977,-64.998798
580248,2020-12-01, 173846.000,34.74,-40.583103,-64.998767
582174,2020-12-01, 174421.000,35.24,-40.583075,-64.998881
583668,2020-12-01, 174840.000,35.22,-40.58305,-64.998918
585396,2020-12-01, 175339.000,34.89,-40.582997,-64.998878
587088,2020-12-01, 175835.000,34.82,-40.582997,-64.998699
588834,2020-12-01, 180337.000,34.74,-40.582981,-64.998745
590562,2020-12-01, 180837.000,34.71,-40.583021,-64.998774
592290,2020-12-01, 181337.000,34.76,-40.583039,-64.998757
594000,2020-12-01, 181837.000,34.78,-40.583013,-64.998702
595746,2020-12-01, 182339.000,34.87,-40.583014,-64.99874
597474,2020-12-01, 182840.000,34.94,-40.583047,-64.998718
599238,2020-12-01, 183345.000,35.03,-40.583032,-64.998759
601074,2020-12-01, 183904.000,35.28,-40.583036,-64.998744
602658,2020-12-01, 184342.000,35.16,-40.583032,-64.998777
604386,2020-12-01, 184843.000,34.92,-40.583001,-64.99881
606132,2020-12-01, 185345.000,34.75,-40.583061,-64.998786
607860,2020-12-01, 185846.000,34.67,-40.583031,-64.998738
609606,2020-12-01, 190349.000,34.62,-40.583045,-64.998787
611352,2020-12-01, 190854.000,34.51,-40.583072,-64.998799
613080,2020-12-01, 191354.000,34.49,-40.583017,-64.998782
614790,2020-12-01, 191851.000,34.54,-40.583022,-64.998772
616536,2020-12-01, 192353.000,34.57,-40.583035,-64.998763
618264,2020-12-01, 192853.000,34.45,-40.583036,-64.998829
619974,2020-12-01, 193355.000,34.47,-40.583027,-64.99878
621702,2020-12-01, 193856.000,34.38,-40.583008,-64.998762
623448,2020-12-01, 194358.000,34.42,-40.583084,-64.998811
625176,2020-12-01, 194858.000,34.3,-40.582929,-64.998727
626904,2020-12-01, 195359.000,34.22,-40.582926,-64.998735
628650,2020-12-01, 195903.000,34.13,-40.582964,-64.998755
630396,2020-12-01, 200405.000,34.16,-40.582972,-64.998761
632160,2020-12-01, 200911.000,34.24,-40.582921,-64.998725
633870,2020-12-01, 201409.000,34.19,-40.583013,-64.998773
635598,2020-12-01, 201910.000,34.09,-40.583,-64.998787
637308,2020-12-01, 202407.000,34.1,-40.583055,-64.998823
639054,2020-12-01, 202910.000,34.06,-40.58299,-64.998743
640836,2020-12-01, 203420.000,34.06,-40.583098,-64.998877
642654,2020-12-01, 203934.000,34.24,-40.583028,-64.99879
644238,2020-12-01, 204410.000,34.18,-40.583013,-64.998752
645966,2020-12-01, 204911.000,33.96,-40.583008,-64.998759
647694,2020-12-01, 205412.000,33.91,-40.583033,-64.998746
649440,2020-12-01, 205913.000,33.81,-40.582995,-64.998781
651168,2020-12-01, 210415.000,33.8,-40.583027,-64.998786
652896,2020-12-01, 210916.000,33.76,-40.582906,-64.998752
654624,2020-12-01, 211417.000,33.69,-40.583007,-64.99878
656370,2020-12-01, 211918.000,33.64,-40.582964,-64.998719
658098,2020-12-01, 212420.000,33.67,-40.582954,-64.998776
659826,2020-12-01, 212921.000,33.55,-40.583,-64.998795
661554,2020-12-01, 213423.000,33.52,-40.582991,-64.998809
663282,2020-12-01, 213925.000,33.45,-40.582991,-64.998771
665010,2020-12-01, 214426.000,33.61,-40.58304,-64.998765
666810,2020-12-01, 214937.000,33.6,-40.583021,-64.998784
668484,2020-12-01, 215429.000,33.63,-40.583073,-64.998706
670248,2020-12-01, 215935.000,33.51,-40.583039,-64.998698
671958,2020-12-01, 220434.000,33.47,-40.582996,-64.998784
673668,2020-12-01, 220932.000,33.47,-40.582985,-64.998792
675414,2020-12-01, 221434.000,33.5,-40.583031,-64.99883
677142,2020-12-01, 221934.000,33.45,-40.582999,-64.998685
679032,2020-12-01, 222504.000,33.45,-40.583033,-64.998785
680580,2020-12-01, 222934.000,33.59,-40.583046,-64.998775
682308,2020-12-01, 223435.000,33.36,-40.582983,-64.998778
684036,2020-12-01, 223936.000,33.22,-40.583066,-64.998682
685764,2020-12-01, 224437.000,33.03,-40.582967,-64.998806
687510,2020-12-01, 224939.000,33.02,-40.583018,-64.998796
689238,2020-12-01, 225440.000,32.92,-40.582993,-64.998735
690966,2020-12-01, 225941.000,32.88,-40.583016,-64.998803
692694,2020-12-01, 230442.000,32.85,-40.582999,-64.99871
694440,2020-12-01, 230945.000,32.84,-40.583003,-64.998811
696168,2020-12-01, 231445.000,32.79,-40.583058,-64.998827
697913,2020-12-01, 231946.826,32.76,-40.583028,-64.998828
697914,2020-12-02, 110247.000,27.73,-40.582939,-64.999012
699570,2020-12-02, 110748.000,26.94,-40.582954,-64.999006
701316,2020-12-02, 111250.000,27.87,-40.582962,-64.998998
703044,2020-12-02, 111751.000,28.11,-40.582955,-64.999008
704772,2020-12-02, 112252.000,27.8,-40.582932,-64.998991
706500,2020-12-02, 112753.000,26.81,-40.582956,-64.998999
708246,2020-12-02, 113255.000,28.48,-40.582948,-64.998996
709974,2020-12-02, 113755.000,29.86,-40.582957,-64.99897
711702,2020-12-02, 114257.000,30.41,-40.582945,-64.999006
713412,2020-12-02, 114753.000,28.63,-40.582914,-64.998972
715140,2020-12-02, 115254.000,29.71,-40.582995,-64.999032
716868,2020-12-02, 115755.000,29.67,-40.582977,-64.999035
718614,2020-12-02, 120257.000,31.11,-40.582901,-64.998944
720342,2020-12-02, 120758.000,31.72,-40.582922,-64.998982
722070,2020-12-02, 121259.000,32.03,-40.582954,-64.999022
723816,2020-12-02, 121801.000,33.05,-40.582913,-64.998994
725544,2020-12-02, 122302.000,34.26,-40.582907,-64.998974
727272,2020-12-02, 122803.000,35.44,-40.582879,-64.999025
729000,2020-12-02, 123304.000,36.24,-40.582869,-64.999024
730728,2020-12-02, 123805.000,36.48,-40.582819,-64.99895
732474,2020-12-02, 124307.000,36.62,-40.582857,-64.99901
734202,2020-12-02, 124808.000,37.04,-40.58287,-64.998985
735930,2020-12-02, 125309.000,38.0,-40.582776,-64.999129
737676,2020-12-02, 125811.000,38.37,-40.582866,-64.998912
739422,2020-12-02, 130317.000,39.26,-40.582799,-64.999096
741132,2020-12-02, 130818.000,39.87,-40.582813,-64.99912
742878,2020-12-02, 131320.000,40.7,-40.582824,-64.999121
744624,2020-12-02, 131823.000,40.65,-40.582809,-64.999113
746352,2020-12-02, 132323.000,40.74,-40.582834,-64.999131
748062,2020-12-02, 132823.000,42.37,-40.58283,-64.999161
749808,2020-12-02, 133325.000,43.45,-40.582826,-64.999145
751554,2020-12-02, 133829.000,44.38,-40.582846,-64.999195
753408,2020-12-02, 134352.000,43.69,-40.582847,-64.998994
754956,2020-12-02, 134821.000,44.61,-40.582854,-64.998986
756702,2020-12-02, 135323.000,44.48,-40.582869,-64.998989
758430,2020-12-02, 135824.000,44.21,-40.58285,-64.999012
760176,2020-12-02, 140326.000,44.62,-40.582879,-64.998853
761904,2020-12-02, 140827.000,43.3,-40.582943,-64.998689
763632,2020-12-02, 141328.000,38.84,-40.582957,-64.998728
765360,2020-12-02, 141829.000,37.56,-40.583485,-64.999522
767178,2020-12-02, 142343.000,35.93,-40.582946,-64.998717
768816,2020-12-02, 142828.000,34.02,-40.582985,-64.998699
770562,2020-12-02, 143330.000,34.94,-40.582998,-64.99867
772290,2020-12-02, 143831.000,32.72,-40.583045,-64.998649
774018,2020-12-02, 144332.000,31.04,-40.582988,-64.998619
775764,2020-12-02, 144834.000,30.51,-40.58295,-64.998671
777492,2020-12-02, 145335.000,30.24,-40.582995,-64.998627
779220,2020-12-02, 145837.000,30.58,-40.58299,-64.998663
780930,2020-12-02, 150338.000,31.13,-40.58299,-64.998682
782658,2020-12-02, 150839.000,31.62,-40.583066,-64.998652
784458,2020-12-02, 151351.000,31.95,-40.582942,-64.998691
786168,2020-12-02, 151848.000,33.37,-40.583011,-64.998652
787896,2020-12-02, 152350.000,34.15,-40.58296,-64.998649
789624,2020-12-02, 152850.000,33.91,-40.582986,-64.99866
791352,2020-12-02, 153351.000,33.34,-40.582972,-64.998686
793098,2020-12-02, 153853.000,33.7,-40.583011,-64.998652
794826,2020-12-02, 154353.000,33.33,-40.582991,-64.998653
796590,2020-12-02, 154859.000,34.06,-40.582968,-64.99862
798282,2020-12-02, 155353.000,32.74,-40.583053,-64.998482
799992,2020-12-02, 155853.000,34.29,-40.582956,-64.998633
801900,2020-12-02, 160424.000,32.66,-40.58298,-64.998668
803448,2020-12-02, 160853.000,33.96,-40.582976,-64.99864
805176,2020-12-02, 161355.000,32.99,-40.582961,-64.998637
806904,2020-12-02, 161856.000,32.89,-40.58299,-64.998642
808632,2020-12-02, 162357.000,35.28,-40.583096,-64.998558
810360,2020-12-02, 162858.000,36.41,-40.583216,-64.998398
812106,2020-12-02, 163401.000,35.67,-40.583325,-64.998237
813834,2020-12-02, 163900.000,42.15,-40.583274,-64.998003
815562,2020-12-02, 164401.000,43.42,-40.583088,-64.99782
817308,2020-12-02, 164903.000,46.02,-40.582931,-64.997652
819036,2020-12-02, 165403.000,42.81,-40.582774,-64.997458
820764,2020-12-02, 165905.000,43.77,-40.582581,-64.997145
822474,2020-12-02, 170406.000,45.4,-40.582363,-64.996954
824256,2020-12-02, 170915.000,49.93,-40.582254,-64.996826
825984,2020-12-02, 171415.000,53.47,-40.582031,-64.996725
827712,2020-12-02, 171915.000,44.14,-40.582016,-64.996722
829458,2020-12-02, 172417.000,43.28,-40.582029,-64.99673
831186,2020-12-02, 172918.000,42.81,-40.582028,-64.996734
832914,2020-12-02, 173419.000,40.63,-40.582045,-64.996736
834642,2020-12-02, 173920.000,40.27,-40.582047,-64.996721
836370,2020-12-02, 174421.000,39.23,-40.582053,-64.996734
838098,2020-12-02, 174922.000,37.78,-40.58206,-64.996726
839844,2020-12-02, 175425.000,38.06,-40.582031,-64.996726
841572,2020-12-02, 175925.000,37.01,-40.582117,-64.996747
843300,2020-12-02, 180426.000,37.02,-40.582106,-64.996739
845028,2020-12-02, 180927.000,37.17,-40.581807,-64.996634
846774,2020-12-02, 181429.000,37.99,-40.582082,-64.99673
848502,2020-12-02, 181930.000,38.72,-40.582077,-64.996746
850230,2020-12-02, 182431.000,39.46,-40.582053,-64.996755
851976,2020-12-02, 182932.000,39.84,-40.582064,-64.996736
853704,2020-12-02, 183433.000,39.11,-40.582032,-64.996732
855432,2020-12-02, 183934.000,37.8,-40.582095,-64.996799
857160,2020-12-02, 184435.000,37.04,-40.582013,-64.996712
858888,2020-12-02, 184936.000,35.98,-40.582061,-64.996752
860634,2020-12-02, 185438.000,35.27,-40.582038,-64.996739
862362,2020-12-02, 185940.000,34.72,-40.582062,-64.996773
864072,2020-12-02, 190440.000,34.31,-40.582054,-64.996775
865818,2020-12-02, 190942.000,33.66,-40.582068,-64.99678
867546,2020-12-02, 191444.000,33.13,-40.582055,-64.996769
869274,2020-12-02, 191945.000,32.89,-40.582033,-64.996723
871092,2020-12-02, 192501.000,32.66,-40.582041,-64.996751
872694,2020-12-02, 192939.000,32.72,-40.582046,-64.996771
874422,2020-12-02, 193440.000,32.76,-40.58204,-64.996747
876168,2020-12-02, 193942.000,32.85,-40.582036,-64.99673
877896,2020-12-02, 194443.000,37.18,-40.581989,-64.996645
879624,2020-12-02, 194944.000,40.83,-40.581895,-64.996513
881352,2020-12-02, 195445.000,41.82,-40.581803,-64.996447
883080,2020-12-02, 195946.000,43.35,-40.581793,-64.996336
884826,2020-12-02, 200448.000,39.44,-40.581696,-64.99631
886554,2020-12-02, 200948.000,37.47,-40.58168,-64.996292
888282,2020-12-02, 201450.000,36.25,-40.581698,-64.996313
890064,2020-12-02, 201958.000,35.09,-40.584451,-65.001016
891828,2020-12-02, 202505.000,34.93,-40.581697,-64.996307
893484,2020-12-02, 202952.000,36.5,-40.581639,-64.99618
895212,2020-12-02, 203454.000,41.54,-40.58145,-64.995973
896958,2020-12-02, 203956.000,40.75,-40.579275,-64.993288
898686,2020-12-02, 204458.000,40.47,-40.574532,-64.985855
900486,2020-12-02, 205010.000,39.47,-40.580491,-64.994978
902160,2020-12-02, 205251.000,37.33,-40.360408,-66.111217
903924,2020-12-02, 210011.000,39.43,-40.580193,-64.994831
905652,2020-12-02, 210509.000,38.79,-40.580176,-64.994744
907398,2020-12-02, 211014.000,39.45,-40.580075,-64.994586
909126,2020-12-02, 211515.000,38.34,-40.579982,-64.994678
910854,2020-12-02, 212016.000,38.06,-40.579876,-64.994735
912582,2020-12-02, 212515.000,37.59,-40.579998,-64.99469
914292,2020-12-02, 213014.000,39.1,-40.579985,-64.994682
915984,2020-12-02, 213508.000,37.42,-40.579915,-64.994708
917712,2020-12-02, 214009.000,35.56,-40.579976,-64.994676
919458,2020-12-02, 214511.000,34.57,-40.579919,-64.994645
921186,2020-12-02, 215012.000,33.89,-40.579941,-64.994594
922914,2020-12-02, 215513.000,33.29,-40.579938,-64.99463
924750,2020-12-02, 220030.000,33.01,-40.579937,-64.994662
926388,2020-12-02, 220515.000,32.79,-40.57994,-64.994604
928116,2020-12-02, 221017.000,32.31,-40.579912,-64.994608
929862,2020-12-02, 221519.000,32.01,-40.579935,-64.994613
931590,2020-12-02, 222019.000,31.81,-40.57994,-64.994606
933390,2020-12-02, 222532.000,31.63,-40.579898,-64.994668
935046,2020-12-02, 223022.000,31.51,-40.579913,-64.99466
936774,2020-12-02, 223522.000,31.19,-40.579957,-64.994608
938502,2020-12-02, 224023.000,30.94,-40.579916,-64.994645
940248,2020-12-02, 224526.000,30.78,-40.579923,-64.994651
941976,2020-12-02, 225026.000,30.64,-40.579934,-64.9947
943704,2020-12-02, 225526.000,30.44,-40.579938,-64.99468
945413,2020-12-02, 230026.827,30.21,-40.579924,-64.994601
945414,2020-12-03, 113446.000,21.83,-40.579939,-64.994649
947178,2020-12-03, 113951.000,20.64,-40.579942,-64.994702
948906,2020-12-03, 114452.000,20.45,-40.57997,-64.994715
950634,2020-12-03, 114954.000,20.43,-40.579927,-64.994601
952344,2020-12-03, 115452.000,20.09,-40.579927,-64.994642
954072,2020-12-03, 115953.000,19.67,-40.579938,-64.994664
955800,2020-12-03, 120454.000,19.85,-40.579941,-64.994666
957528,2020-12-03, 120955.000,19.75,-40.579922,-64.994631
959238,2020-12-03, 121456.000,19.55,-40.579929,-64.994697
960948,2020-12-03, 121959.000,19.62,-40.579951,-64.994699
962658,2020-12-03, 122459.000,19.84,-40.580008,-64.994654
964404,2020-12-03, 123003.000,20.41,-40.579932,-64.994644
966096,2020-12-03, 123456.000,20.79,-40.579937,-64.994631
967842,2020-12-03, 123959.000,20.73,-40.579946,-64.994721
969570,2020-12-03, 124500.000,21.07,-40.579974,-64.994751
971298,2020-12-03, 125000.000,21.06,-40.579883,-64.994605
