,date,timeGMT,tempIMU_C,lat,lon
135630,2020-11-29, 194416.000,40.66,-40.58484,-64.99522
139068,2020-11-29, 195416.000,40.88,-40.584829,-64.995217
142488,2020-11-29, 200416.000,42.34,-40.584861,-64.995066
145962,2020-11-29, 201422.000,40.94,-40.584978,-64.99487
149526,2020-11-29, 202447.000,39.83,-40.585142,-64.99472
152856,2020-11-29, 203429.000,35.28,-40.585182,-64.994783
156366,2020-11-29, 204446.000,33.19,-40.585144,-64.994719
159822,2020-11-29, 205452.000,32.34,-40.585153,-64.994727
166787,2020-11-29, 211515.829,31.3,-40.585103,-64.994681
166788,2020-11-30, 112448.000,21.93,-40.585238,-64.994666
170244,2020-11-30, 113456.000,21.2,-40.585214,-64.994664
173772,2020-11-30, 114516.000,21.38,-40.585203,-64.994653
177228,2020-11-30, 115522.000,25.12,-40.585195,-64.994647
180792,2020-11-30, 120546.000,28.44,-40.585199,-64.99466
184212,2020-11-30, 121546.000,29.54,-40.585203,-64.994662
187632,2020-11-30, 122546.000,31.83,-40.585185,-64.994648
191088,2020-11-30, 123552.000,32.26,-40.58519,-64.994647
194652,2020-11-30, 124616.000,31.61,-40.58517,-64.994669
198054,2020-11-30, 125616.000,31.52,-40.585192,-64.99466
201474,2020-11-30, 130616.000,31.87,-40.585197,-64.994658
204930,2020-11-30, 131622.000,32.61,-40.5852,-64.994657
208494,2020-11-30, 132646.000,34.11,-40.585194,-64.994644
211932,2020-11-30, 133646.000,35.82,-40.585203,-64.99463
215352,2020-11-30, 134646.000,35.63,-40.58519,-64.99463
218808,2020-11-30, 135652.000,38.66,-40.5852,-64.994645
222300,2020-11-30, 140703.000,46.2,-40.585293,-64.994658
225810,2020-11-30, 141716.000,44.79,-40.585338,-64.994752
229212,2020-11-30, 142711.000,46.5,-40.585393,-64.994916
232668,2020-11-30, 143716.000,38.42,-40.585402,-64.994929
236124,2020-11-30, 144722.000,37.12,-40.585399,-64.994937
239670,2020-11-30, 145746.000,46.07,-40.585477,-64.994982
243054,2020-11-30, 150737.000,47.07,-40.585496,-64.995151
246528,2020-11-30, 151746.000,46.42,-40.585615,-64.995257
250002,2020-11-30, 152752.000,46.57,-40.585724,-64.99534
253422,2020-11-30, 153752.000,39.4,-40.585736,-64.995413
256986,2020-11-30, 154816.000,37.02,-40.585752,-64.995411
260424,2020-11-30, 155816.000,36.18,-40.585782,-64.995393
263844,2020-11-30, 160816.000,35.92,-40.585763,-64.995398
267300,2020-11-30, 161822.000,35.72,-40.585781,-64.995397
270900,2020-11-30, 162851.000,36.39,-40.585739,-64.995383
274284,2020-11-30, 163846.000,36.67,-40.58573,-64.995387
277704,2020-11-30, 164846.000,38.02,-40.585736,-64.995383
281160,2020-11-30, 165852.000,38.79,-40.585734,-64.995393
284724,2020-11-30, 170916.000,38.49,-40.585727,-64.995394
288144,2020-11-30, 171916.000,37.77,-40.58573,-64.995409
291582,2020-11-30, 172916.000,37.02,-40.585761,-64.99539
295038,2020-11-30, 173922.000,36.53,-40.585769,-64.995395
298602,2020-11-30, 174946.000,36.64,-40.585758,-64.99539
305460,2020-11-30, 180946.000,37.13,-40.585723,-64.995355
308916,2020-11-30, 181952.000,36.54,-40.585682,-64.995328
312372,2020-11-30, 182958.000,36.32,-40.585714,-64.995361
315972,2020-11-30, 184027.000,36.71,-40.585742,-64.995391
319320,2020-11-30, 185016.000,37.02,-40.585737,-64.995383
322740,2020-11-30, 190016.000,36.57,-40.585741,-64.995393
326196,2020-11-30, 191022.000,36.57,-40.585737,-64.995394
329760,2020-11-30, 192046.000,36.84,-40.585739,-64.995383
333180,2020-11-30, 193046.000,37.02,-40.585741,-64.995383
336618,2020-11-30, 194046.000,36.59,-40.585736,-64.99539
340074,2020-11-30, 195052.000,36.16,-40.58574,-64.995396
343638,2020-11-30, 200116.000,35.92,-40.585739,-64.995378
347058,2020-11-30, 201116.000,35.36,-40.585739,-64.995387
350478,2020-11-30, 202116.000,35.02,-40.58574,-64.995375
353934,2020-11-30, 203122.000,34.84,-40.585739,-64.995373
357498,2020-11-30, 204146.000,34.65,-40.58575,-64.995369
364338,2020-11-30, 210146.000,33.93,-40.585763,-64.99539
367794,2020-11-30, 211152.000,33.89,-40.585788,-64.995429
381654,2020-11-30, 215222.000,33.09,-40.585565,-64.994984
385236,2020-11-30, 220250.000,32.96,-40.585738,-64.99539
388638,2020-11-30, 221246.000,32.71,-40.585742,-64.99538
392057,2020-11-30, 222245.823,32.47,-40.585735,-64.995373
392058,2020-12-01, 112539.000,30.36,-40.585693,-64.995515
393804,2020-12-01, 113044.000,34.0,-40.585738,-64.995473
395532,2020-12-01, 113546.000,33.27,-40.585677,-64.995558
397404,2020-12-01, 114116.000,33.63,-40.585659,-64.995623
399114,2020-12-01, 114616.000,35.36,-40.585643,-64.995618
400824,2020-12-01, 115116.000,36.32,-40.585647,-64.995619
402534,2020-12-01, 115616.000,37.68,-40.585645,-64.995613
404226,2020-12-01, 120111.000,37.19,-40.585661,-64.995608
405900,2020-12-01, 120606.000,37.89,-40.585616,-64.9956
407646,2020-12-01, 121111.000,35.27,-40.585517,-64.9957
409428,2020-12-01, 121622.000,37.43,-40.58549,-64.995711
411282,2020-12-01, 122146.000,36.83,-40.585398,-64.995735
412992,2020-12-01, 122646.000,37.84,-40.585338,-64.99581
414702,2020-12-01, 123146.000,38.84,-40.585317,-64.995812
416412,2020-12-01, 123646.000,38.33,-40.585264,-64.995862
418122,2020-12-01, 124146.000,36.94,-40.585238,-64.995851
419832,2020-12-01, 124646.000,38.22,-40.585197,-64.995889
421524,2020-12-01, 125143.000,38.39,-40.58515,-64.995934
423270,2020-12-01, 125647.000,40.69,-40.585117,-64.99601
424998,2020-12-01, 130152.000,38.21,-40.585123,-64.99602
426852,2020-12-01, 130716.000,36.53,-40.585116,-64.996026
428562,2020-12-01, 131216.000,36.04,-40.585115,-64.996027
430272,2020-12-01, 131716.000,35.67,-40.585114,-64.996029
431982,2020-12-01, 132216.000,35.27,-40.585115,-64.996012
433692,2020-12-01, 132716.000,35.37,-40.585112,-64.996027
435402,2020-12-01, 133216.000,35.22,-40.585118,-64.996023
437112,2020-12-01, 133716.000,35.3,-40.58513,-64.995984
438840,2020-12-01, 134222.000,35.41,-40.585123,-64.996012
440550,2020-12-01, 134722.000,35.63,-40.585119,-64.995998
442404,2020-12-01, 135246.000,35.88,-40.585117,-64.995999
444114,2020-12-01, 135746.000,36.16,-40.585122,-64.996002
445914,2020-12-01, 140302.000,36.3,-40.585127,-64.996024
447462,2020-12-01, 140732.000,36.38,-40.585141,-64.996038
449244,2020-12-01, 141246.000,36.29,-40.585132,-64.996026
450954,2020-12-01, 141746.000,36.47,-40.585132,-64.996028
452700,2020-12-01, 142252.000,36.77,-40.585128,-64.996033
454410,2020-12-01, 142752.000,36.88,-40.585118,-64.996028
456264,2020-12-01, 143316.000,37.01,-40.585136,-64.996031
457974,2020-12-01, 143816.000,37.36,-40.585133,-64.996034
459684,2020-12-01, 144316.000,37.44,-40.585141,-64.996038
461394,2020-12-01, 144816.000,37.67,-40.585139,-64.996038
463104,2020-12-01, 145316.000,37.72,-40.585133,-64.996035
464814,2020-12-01, 145816.000,38.04,-40.585109,-64.99603
466560,2020-12-01, 150322.000,37.99,-40.585113,-64.996027
468270,2020-12-01, 150822.000,38.55,-40.58511,-64.996034
470124,2020-12-01, 151346.000,39.43,-40.58512,-64.99603
471816,2020-12-01, 151841.000,39.9,-40.585142,-64.99603
473544,2020-12-01, 152346.000,40.17,-40.585138,-64.996033
475254,2020-12-01, 152846.000,40.44,-40.58514,-64.996036
476964,2020-12-01, 153346.000,40.84,-40.585135,-64.996034
478656,2020-12-01, 153846.000,40.66,-40.585129,-64.996056
480366,2020-12-01, 154346.000,41.13,-40.585148,-64.996024
482112,2020-12-01, 154852.000,41.11,-40.585136,-64.996041
483822,2020-12-01, 155352.000,41.33,-40.585144,-64.996007
495954,2020-12-01, 162916.000,41.46,-40.585135,-64.996037
499428,2020-12-01, 163922.000,41.64,-40.585149,-64.996064
501264,2020-12-01, 164446.000,41.75,-40.585155,-64.996076
502956,2020-12-01, 164941.000,41.95,-40.585168,-64.996078
504702,2020-12-01, 165446.000,41.97,-40.585161,-64.996086
506412,2020-12-01, 165946.000,41.52,-40.585167,-64.996084
508122,2020-12-01, 170446.000,41.7,-40.585166,-64.996082
509850,2020-12-01, 170947.000,41.64,-40.585168,-64.996089
511560,2020-12-01, 171446.000,41.4,-40.585171,-64.996089
513306,2020-12-01, 171952.000,41.23,-40.585168,-64.996088
515016,2020-12-01, 172452.000,41.59,-40.585168,-64.996089
516870,2020-12-01, 173016.000,41.74,-40.58515,-64.996057
518472,2020-12-01, 173458.000,41.81,-40.585129,-64.996031
520272,2020-12-01, 174016.000,41.29,-40.585132,-64.996026
521982,2020-12-01, 174516.000,41.56,-40.585138,-64.996026
523692,2020-12-01, 175016.000,41.5,-40.585134,-64.996025
525402,2020-12-01, 175516.000,41.53,-40.585134,-64.996016
527112,2020-12-01, 180016.000,41.52,-40.585197,-64.995966
528858,2020-12-01, 180522.000,41.8,-40.58517,-64.995972
530568,2020-12-01, 181022.000,41.99,-40.585213,-64.995925
532422,2020-12-01, 181546.000,41.91,-40.585211,-64.995934
534024,2020-12-01, 182028.000,41.9,-40.585176,-64.995943
535842,2020-12-01, 182546.000,41.63,-40.585176,-64.995955
537552,2020-12-01, 183046.000,41.53,-40.585173,-64.995961
539370,2020-12-01, 183603.000,41.52,-40.585146,-64.996038
540918,2020-12-01, 184035.000,41.43,-40.585189,-64.99601
542700,2020-12-01, 184546.000,40.99,-40.585152,-64.996034
544446,2020-12-01, 185052.000,41.02,-40.58515,-64.996039
546174,2020-12-01, 185553.000,40.79,-40.585157,-64.996041
548010,2020-12-01, 190116.000,40.79,-40.58515,-64.996035
549720,2020-12-01, 190616.000,40.63,-40.585153,-64.996039
551430,2020-12-01, 191116.000,40.54,-40.585155,-64.996044
553140,2020-12-01, 191616.000,40.7,-40.585146,-64.996036
554850,2020-12-01, 192116.000,40.62,-40.585151,-64.996033
556560,2020-12-01, 192616.000,40.3,-40.585156,-64.996039
558270,2020-12-01, 193116.000,40.22,-40.58515,-64.996035
560016,2020-12-01, 193622.000,40.2,-40.585146,-64.996041
561708,2020-12-01, 194122.000,39.91,-40.585146,-64.996043
563562,2020-12-01, 194646.000,39.78,-40.58515,-64.99604
565272,2020-12-01, 195146.000,39.68,-40.585147,-64.996034
566982,2020-12-01, 195646.000,39.52,-40.585147,-64.996041
568692,2020-12-01, 200146.000,39.27,-40.585144,-64.996042
570402,2020-12-01, 200646.000,39.18,-40.585136,-64.996024
572112,2020-12-01, 201146.000,39.09,-40.585153,-64.996043
573858,2020-12-01, 201652.000,38.92,-40.585141,-64.996033
577278,2020-12-01, 202652.000,38.73,-40.58517,-64.99606
587682,2020-12-01, 205716.000,37.97,-40.585109,-64.995987
591138,2020-12-01, 210722.000,37.68,-40.585103,-64.995969
599922,2020-12-01, 213303.000,37.05,-40.585153,-64.996027
601542,2020-12-01, 213746.000,37.03,-40.585146,-64.996028
603270,2020-12-01, 214252.000,36.89,-40.585149,-64.996022
604980,2020-12-01, 214752.000,36.79,-40.585149,-64.996026
606834,2020-12-01, 215316.000,36.61,-40.585148,-64.996021
608544,2020-12-01, 215816.000,36.6,-40.585144,-64.996026
610254,2020-12-01, 220316.000,36.49,-40.585134,-64.996043
611964,2020-12-01, 220816.000,36.32,-40.585136,-64.996035
613674,2020-12-01, 221316.000,36.16,-40.585135,-64.996028
615384,2020-12-01, 221816.000,35.99,-40.585132,-64.996032
617094,2020-12-01, 222316.000,35.74,-40.585137,-64.996045
618840,2020-12-01, 222822.000,35.55,-40.585135,-64.996027
620550,2020-12-01, 223322.000,35.41,-40.585136,-64.996045
622404,2020-12-01, 223846.000,35.3,-40.585135,-64.996035
624114,2020-12-01, 224346.000,35.26,-40.585141,-64.996041
625824,2020-12-01, 224846.000,35.08,-40.585149,-64.996043
627534,2020-12-01, 225346.000,34.88,-40.585153,-64.996046
629243,2020-12-01, 225845.824,34.74,-40.585162,-64.996088
629244,2020-12-02, 112937.000,29.54,-40.585144,-64.996012
630972,2020-12-02, 113441.000,27.21,-40.58512,-64.996019
632700,2020-12-02, 113945.000,26.03,-40.58511,-64.996076
634428,2020-12-02, 114448.000,25.11,-40.585153,-64.996045
636174,2020-12-02, 114952.000,24.37,-40.585121,-64.996052
637902,2020-12-02, 115456.000,25.17,-40.585043,-64.996
639630,2020-12-02, 120000.000,24.8,-40.585039,-64.996015
641358,2020-12-02, 120516.000,25.32,-40.585063,-64.996006
643068,2020-12-02, 121016.000,27.26,-40.585107,-64.996044
644814,2020-12-02, 121522.000,29.03,-40.58512,-64.996044
646524,2020-12-02, 122022.000,33.57,-40.585096,-64.995994
648378,2020-12-02, 122546.000,32.74,-40.58505,-64.996017
650088,2020-12-02, 123046.000,32.9,-40.585015,-64.996084
651798,2020-12-02, 123546.000,35.83,-40.584994,-64.99602
653508,2020-12-02, 124046.000,36.49,-40.584954,-64.995959
655218,2020-12-02, 124546.000,35.35,-40.584851,-64.995967
656928,2020-12-02, 125046.000,34.98,-40.584782,-64.996021
658674,2020-12-02, 125552.000,37.47,-40.584676,-64.995964
660402,2020-12-02, 130053.000,39.02,-40.584635,-64.995956
662238,2020-12-02, 130616.000,42.1,-40.584601,-64.995913
663984,2020-12-02, 131121.000,40.48,-40.584784,-64.996013
665604,2020-12-02, 131604.000,42.15,-40.58459,-64.995937
667314,2020-12-02, 132105.000,41.42,-40.584592,-64.995913
669006,2020-12-02, 132600.000,43.64,-40.584544,-64.995856
670806,2020-12-02, 133116.000,38.13,-40.584534,-64.996027
672516,2020-12-02, 133616.000,34.67,-40.584533,-64.996004
674262,2020-12-02, 134122.000,33.74,-40.584556,-64.996
675972,2020-12-02, 134622.000,40.97,-40.584531,-64.996054
677826,2020-12-02, 135146.000,41.67,-40.584544,-64.996045
679536,2020-12-02, 135646.000,38.68,-40.584555,-64.99608
681246,2020-12-02, 140146.000,42.21,-40.584505,-64.996063
682956,2020-12-02, 140646.000,44.11,-40.584415,-64.996024
684666,2020-12-02, 141146.000,35.57,-40.584421,-64.996013
686376,2020-12-02, 141646.000,43.58,-40.584391,-64.995967
688086,2020-12-02, 142146.000,46.16,-40.584329,-64.995989
689832,2020-12-02, 142652.000,48.65,-40.584272,-64.995944
691542,2020-12-02, 143152.000,49.14,-40.584248,-64.995796
693396,2020-12-02, 143716.000,51.95,-40.584205,-64.995569
695106,2020-12-02, 144216.000,51.08,-40.584143,-64.995337
696816,2020-12-02, 144716.000,42.63,-40.58413,-64.99533
701964,2020-12-02, 150216.000,36.97,-40.584107,-64.995308
703674,2020-12-02, 150716.000,36.47,-40.584117,-64.995254
705420,2020-12-02, 151222.000,47.54,-40.5841,-64.995194
707130,2020-12-02, 151722.000,50.98,-40.584022,-64.995026
708984,2020-12-02, 152246.000,52.65,-40.584053,-64.994846
710694,2020-12-02, 152746.000,41.62,-40.583996,-64.994876
712404,2020-12-02, 153246.000,37.49,-40.584056,-64.994873
714114,2020-12-02, 153746.000,37.07,-40.584066,-64.994885
715824,2020-12-02, 154246.000,41.23,-40.584078,-64.994832
717534,2020-12-02, 154746.000,37.87,-40.584071,-64.994834
719244,2020-12-02, 155246.000,35.64,-40.584148,-64.994834
720990,2020-12-02, 155752.000,35.38,-40.584075,-64.994838
722826,2020-12-02, 160316.000,33.19,-40.584104,-64.994775
724536,2020-12-02, 160816.000,34.49,-40.584114,-64.994784
726246,2020-12-02, 161316.000,33.81,-40.584124,-64.994805
727956,2020-12-02, 161816.000,35.32,-40.584123,-64.994805
729666,2020-12-02, 162316.000,34.97,-40.58412,-64.994803
731376,2020-12-02, 162816.000,34.17,-40.5841,-64.994782
733104,2020-12-02, 163317.000,32.79,-40.584117,-64.994782
734832,2020-12-02, 163822.000,32.12,-40.584074,-64.994775
736560,2020-12-02, 164323.000,34.2,-40.584092,-64.994776
738396,2020-12-02, 164846.000,35.0,-40.584124,-64.99478
740106,2020-12-02, 165346.000,33.35,-40.584145,-64.994783
741816,2020-12-02, 165846.000,33.92,-40.58417,-64.994813
743526,2020-12-02, 170346.000,34.71,-40.584152,-64.994829
745236,2020-12-02, 170846.000,34.86,-40.584107,-64.994764
746946,2020-12-02, 171346.000,35.55,-40.584011,-64.994676
748692,2020-12-02, 171852.000,34.15,-40.584024,-64.994724
750420,2020-12-02, 172353.000,35.36,-40.584018,-64.994729
752256,2020-12-02, 172916.000,35.96,-40.584063,-64.994738
753966,2020-12-02, 173416.000,35.79,-40.584077,-64.994742
755676,2020-12-02, 173916.000,36.28,-40.584102,-64.994737
757386,2020-12-02, 174416.000,35.18,-40.584108,-64.994734
759096,2020-12-02, 174916.000,34.51,-40.584165,-64.994757
760806,2020-12-02, 175416.000,33.96,-40.584151,-64.994758
762552,2020-12-02, 175922.000,33.55,-40.58417,-64.994806
764262,2020-12-02, 180424.000,33.34,-40.584143,-64.99481
766098,2020-12-02, 180946.000,33.02,-40.584124,-64.994767
767808,2020-12-02, 181446.000,33.64,-40.584141,-64.99476
769518,2020-12-02, 181946.000,33.26,-40.584125,-64.994758
771228,2020-12-02, 182446.000,33.87,-40.584145,-64.994674
773046,2020-12-02, 183003.000,40.0,-40.584133,-64.994767
774594,2020-12-02, 183434.000,42.92,-40.584148,-64.994733
776322,2020-12-02, 183938.000,45.61,-40.584113,-64.994681
778122,2020-12-02, 184452.000,44.35,-40.58411,-64.994679
779832,2020-12-02, 184952.000,48.46,-40.5841,-64.994617
781686,2020-12-02, 185516.000,45.4,-40.584114,-64.994449
783396,2020-12-02, 190016.000,44.13,-40.584235,-64.994328
785106,2020-12-02, 190516.000,39.78,-40.584221,-64.994282
786816,2020-12-02, 191016.000,36.66,-40.584218,-64.994275
788526,2020-12-02, 191516.000,34.83,-40.584223,-64.994301
790236,2020-12-02, 192016.000,33.76,-40.584216,-64.994288
791946,2020-12-02, 192516.000,33.04,-40.584238,-64.994353
793692,2020-12-02, 193022.000,32.76,-40.58423,-64.994298
795546,2020-12-02, 193546.000,32.89,-40.584224,-64.994283
797256,2020-12-02, 194046.000,32.97,-40.584207,-64.994277
798966,2020-12-02, 194546.000,32.87,-40.584227,-64.994281
800676,2020-12-02, 195046.000,32.64,-40.584236,-64.994302
802386,2020-12-02, 195546.000,32.57,-40.584238,-64.994305
804096,2020-12-02, 200046.000,32.19,-40.584267,-64.994358
805806,2020-12-02, 200547.000,32.27,-40.584222,-64.994274
807534,2020-12-02, 201052.000,32.17,-40.584203,-64.994274
809244,2020-12-02, 201552.000,32.02,-40.584243,-64.99434
811098,2020-12-02, 202116.000,31.91,-40.584229,-64.994291
812808,2020-12-02, 202616.000,32.03,-40.584219,-64.994276
814518,2020-12-02, 203116.000,31.8,-40.584218,-64.994281
816228,2020-12-02, 203616.000,31.79,-40.584226,-64.994288
817938,2020-12-02, 204116.000,31.67,-40.584232,-64.9943
819648,2020-12-02, 204616.000,31.69,-40.584239,-64.994332
821394,2020-12-02, 205122.000,31.69,-40.584184,-64.994249
823104,2020-12-02, 205622.000,31.87,-40.584167,-64.994231
826668,2020-12-02, 210646.000,32.0,-40.584197,-64.994238
828378,2020-12-02, 211146.000,31.89,-40.584193,-64.994234
830088,2020-12-02, 211646.000,31.6,-40.584199,-64.994241
831798,2020-12-02, 212146.000,31.63,-40.584189,-64.994234
833562,2020-12-02, 212656.000,31.44,-40.584233,-64.994322
835290,2020-12-02, 213158.000,31.33,-40.584274,-64.994387
837018,2020-12-02, 213700.000,31.16,-40.584122,-64.99412
842310,2020-12-02, 215227.000,31.08,-40.584204,-64.994292
843966,2020-12-02, 215717.000,31.12,-40.584203,-64.994296
845640,2020-12-02, 220216.000,31.09,-40.584211,-64.994294
846414,2020-12-02, 220557.000,29.99,-40.584226,-64.994259
846467,2020-12-02, 220612.704,30.47,-40.584319,-64.994181
846468,2020-12-03, 113901.000,22.09,-40.584267,-64.994176
847854,2020-12-03, 114305.000,22.05,-40.584212,-64.994226
849564,2020-12-03, 114803.000,21.45,-40.584226,-64.994225
851310,2020-12-03, 115310.000,21.42,-40.584164,-64.994257
853038,2020-12-03, 115813.000,21.49,-40.584251,-64.994299
854748,2020-12-03, 120313.000,21.85,-40.584201,-64.994232
856638,2020-12-03, 120844.000,21.18,-40.584209,-64.994316
858348,2020-12-03, 121345.000,21.59,-40.584204,-64.994341
860076,2020-12-03, 121847.000,21.26,-40.584179,-64.994399
861786,2020-12-03, 122349.000,21.67,-40.584171,-64.994381
863532,2020-12-03, 122855.000,23.34,-40.584219,-64.994336
865224,2020-12-03, 123352.000,25.97,-40.584252,-64.994266
866934,2020-12-03, 123850.000,26.02,-40.584214,-64.994354
868644,2020-12-03, 124350.000,25.88,-40.584195,-64.994377
870354,2020-12-03, 124851.000,26.84,-40.584045,-64.99458
872208,2020-12-03, 125414.000,27.28,-40.584085,-64.994445
873918,2020-12-03, 125914.000,30.63,-40.584102,-64.994399
875556,2020-12-03, 130403.000,31.73,-40.584092,-64.994465
877266,2020-12-03, 130903.000,32.01,-40.584106,-64.994378
879048,2020-12-03, 131414.000,32.47,-40.584081,-64.994488
880758,2020-12-03, 131914.000,32.23,-40.584086,-64.994379
882504,2020-12-03, 132420.000,32.87,-40.584083,-64.994376
884196,2020-12-03, 132920.000,33.18,-40.584082,-64.99444
886050,2020-12-03, 133444.000,33.8,-40.584077,-64.994452
891252,2020-12-03, 134955.000,35.37,-40.584074,-64.99445
892890,2020-12-03, 135444.000,35.78,-40.584088,-64.994476
894708,2020-12-03, 140001.000,35.94,-40.584055,-64.99451
896328,2020-12-03, 140444.000,35.4,-40.583998,-64.994578
898074,2020-12-03, 140950.000,36.31,-40.583908,-64.994649
899784,2020-12-03, 141450.000,37.04,-40.583879,-64.994701
901638,2020-12-03, 142014.000,37.19,-40.583827,-64.99475
903240,2020-12-03, 142456.000,40.22,-40.583816,-64.994778
905058,2020-12-03, 143014.000,40.9,-40.583771,-64.994797
906768,2020-12-03, 143514.000,39.24,-40.583785,-64.994812
908478,2020-12-03, 144014.000,38.34,-40.583774,-64.994831
910188,2020-12-03, 144514.000,40.09,-40.583754,-64.994818
911898,2020-12-03, 145014.000,38.65,-40.583704,-64.99489
913644,2020-12-03, 145520.000,41.16,-40.583639,-64.994912
915354,2020-12-03, 150020.000,42.82,-40.58363,-64.994956
917208,2020-12-03, 150544.000,42.44,-40.583542,-64.995135
918918,2020-12-03, 151044.000,44.95,-40.583446,-64.994969
922356,2020-12-03, 152044.000,40.47,-40.583283,-64.995022
924048,2020-12-03, 152544.000,35.27,-40.583288,-64.995017
926280,2020-12-03, 153215.000,39.72,-40.583015,-64.995169
929214,2020-12-03, 154050.000,32.96,-40.583202,-64.995048
932778,2020-12-03, 155114.000,31.03,-40.5832,-64.995055
934488,2020-12-03, 155614.000,30.21,-40.583208,-64.995056
936198,2020-12-03, 160114.000,29.88,-40.583221,-64.995054
937908,2020-12-03, 160614.000,29.46,-40.583223,-64.995055
939618,2020-12-03, 161114.000,29.39,-40.58318,-64.995068
941364,2020-12-03, 161620.000,28.94,-40.58321,-64.995071
943074,2020-12-03, 162120.000,29.4,-40.583286,-64.995016
944928,2020-12-03, 162644.000,29.34,-40.5832,-64.995068
946638,2020-12-03, 163144.000,29.76,-40.583184,-64.995069
950076,2020-12-03, 164148.000,29.88,-40.583298,-64.995107
951768,2020-12-03, 164644.000,29.6,-40.583191,-64.995077
953478,2020-12-03, 165144.000,29.81,-40.583216,-64.995097
955224,2020-12-03, 165650.000,30.34,-40.583256,-64.995131
957096,2020-12-03, 170219.000,30.07,-40.583205,-64.995053
958788,2020-12-03, 170714.000,30.27,-40.583208,-64.995051
960498,2020-12-03, 171214.000,30.54,-40.583206,-64.995063
962208,2020-12-03, 171714.000,30.84,-40.583208,-64.99506
963918,2020-12-03, 172214.000,30.62,-40.583205,-64.995054
965610,2020-12-03, 172714.000,29.45,-40.583211,-64.995057
967320,2020-12-03, 173214.000,29.52,-40.583209,-64.995048
969030,2020-12-03, 173714.000,29.16,-40.583151,-64.995036
970776,2020-12-03, 174220.000,28.84,-40.583177,-64.99507
972504,2020-12-03, 174722.000,29.04,-40.583263,-64.995062
974340,2020-12-03, 175244.000,29.18,-40.583252,-64.995066
976050,2020-12-03, 175744.000,29.3,-40.58328,-64.995074
977760,2020-12-03, 180244.000,29.05,-40.583331,-64.995103
979488,2020-12-03, 180747.000,28.85,-40.583204,-64.995065
981288,2020-12-03, 181301.000,28.57,-40.583209,-64.99505
982890,2020-12-03, 181744.000,28.57,-40.583215,-64.995034
984780,2020-12-03, 182314.000,28.29,-40.583182,-64.995016
986490,2020-12-03, 182814.000,28.22,-40.583157,-64.995039
988200,2020-12-03, 183314.000,28.39,-40.583213,-64.995025
989910,2020-12-03, 183814.000,28.35,-40.583186,-64.99503
991800,2020-12-03, 184344.000,28.4,-40.583199,-64.995033
993366,2020-12-03, 184820.000,28.24,-40.583192,-64.995011
995040,2020-12-03, 185314.000,27.94,-40.583175,-64.995015
996786,2020-12-03, 185820.000,27.66,-40.583177,-64.995024
998496,2020-12-03, 190320.000,27.78,-40.583191,-64.995006
