,date,timeGMT,tempIMU_C,lat,lon
293112,2021-01-11, 165640.000,42.37,-40.584085,-64.995258
296567,2021-01-11, 170632.827,40.32,-40.584075,-64.995229
296568,2021-01-11, 170633.000,40.26,-40.584075,-64.995229
300041,2021-01-11, 171626.832,45.85,-40.584075,-64.995222
300042,2021-01-11, 171627.000,45.81,-40.584075,-64.995222
303497,2021-01-11, 172619.827,50.83,-40.584105,-64.995275
303498,2021-01-11, 172620.000,50.8,-40.584105,-64.995275
306953,2021-01-11, 173612.827,42.36,-40.584071,-64.995258
306954,2021-01-11, 173613.000,42.31,-40.584071,-64.995258
310427,2021-01-11, 174607.829,36.61,-40.584084,-64.995249
310428,2021-01-11, 174608.000,36.53,-40.584084,-64.995249
313973,2021-01-11, 175627.828,51.16,-40.584043,-64.995254
313974,2021-01-12, 113335.000,29.55,-40.583576,-64.994634
315719,2021-01-12, 113839.826,32.63,-40.5835,-64.994702
315720,2021-01-12, 113840.000,32.58,-40.5835,-64.994702
317447,2021-01-12, 114341.827,33.96,-40.583543,-64.994614
317448,2021-01-12, 114342.000,33.91,-40.583543,-64.994614
319175,2021-01-12, 114840.826,35.44,-40.583436,-64.99451
319176,2021-01-12, 114841.000,35.39,-40.583436,-64.99451
320885,2021-01-12, 115342.827,36.85,-40.583559,-64.994638
320886,2021-01-12, 115343.000,36.8,-40.583559,-64.994638
322613,2021-01-12, 115843.827,38.5,-40.583418,-64.99473
322614,2021-01-12, 115844.000,38.44,-40.583418,-64.99473
324341,2021-01-12, 120345.827,39.83,-40.583444,-64.994724
324342,2021-01-12, 120346.000,39.78,-40.583444,-64.994724
326069,2021-01-12, 120846.827,41.13,-40.583487,-64.994729
326070,2021-01-12, 120847.000,41.07,-40.583487,-64.994729
327815,2021-01-12, 121349.826,41.93,-40.583453,-64.994799
327816,2021-01-12, 121350.000,41.86,-40.583453,-64.994799
329543,2021-01-12, 121851.827,42.75,-40.583505,-64.994801
329544,2021-01-12, 121852.000,42.7,-40.583505,-64.994801
331271,2021-01-12, 122352.827,42.83,-40.583523,-64.994744
331272,2021-01-12, 122353.000,42.78,-40.583523,-64.994744
333017,2021-01-12, 122854.826,44.54,-40.583456,-64.994843
333018,2021-01-12, 122855.000,44.49,-40.583456,-64.994843
334745,2021-01-12, 123357.824,45.4,-40.583439,-64.994814
334746,2021-01-12, 123358.000,45.35,-40.583439,-64.994814
336473,2021-01-12, 123859.827,46.81,-40.58344,-64.994966
336474,2021-01-12, 123900.000,46.76,-40.58344,-64.994966
338201,2021-01-12, 124359.826,47.59,-40.583449,-64.995034
338202,2021-01-12, 124400.000,47.55,-40.583449,-64.995034
339947,2021-01-12, 124903.824,48.97,-40.583381,-64.995345
339948,2021-01-12, 124904.000,48.92,-40.583381,-64.995345
341675,2021-01-12, 125404.827,49.61,-40.583368,-64.995365
341676,2021-01-12, 125405.000,49.55,-40.583368,-64.995365
343403,2021-01-12, 125905.827,50.07,-40.583356,-64.995417
343404,2021-01-12, 125906.000,50.02,-40.583356,-64.995417
345131,2021-01-12, 130406.827,50.29,-40.583349,-64.995484
345132,2021-01-12, 130407.000,50.23,-40.583349,-64.995484
346877,2021-01-12, 130908.826,47.1,-40.583376,-64.995533
346878,2021-01-12, 130909.000,47.04,-40.583376,-64.995533
348587,2021-01-12, 131411.824,41.3,-40.583371,-64.995536
348588,2021-01-12, 131412.000,41.22,-40.583371,-64.995536
350333,2021-01-12, 131915.824,41.38,-40.583379,-64.995562
350334,2021-01-12, 131916.000,41.32,-40.583379,-64.995562
352169,2021-01-12, 132435.827,37.65,-40.583495,-64.99461
352170,2021-01-12, 132436.000,37.6,-40.583495,-64.99461
353807,2021-01-12, 132919.826,35.31,-40.583562,-64.994586
353808,2021-01-12, 132920.000,35.27,-40.583562,-64.994586
355517,2021-01-12, 133417.827,34.21,-40.583539,-64.994581
355518,2021-01-12, 133418.000,34.16,-40.583539,-64.994581
357335,2021-01-12, 133934.825,34.33,-40.583501,-64.99463
357336,2021-01-12, 133935.000,34.27,-40.583501,-64.99463
359009,2021-01-12, 134427.825,36.54,-40.583492,-64.994628
359010,2021-01-12, 134428.000,36.49,-40.583492,-64.994628
360701,2021-01-12, 134922.827,38.61,-40.583524,-64.994562
360702,2021-01-12, 134923.000,38.57,-40.583524,-64.994562
362447,2021-01-12, 135424.826,46.16,-40.583468,-64.994495
362448,2021-01-12, 135425.000,46.1,-40.583468,-64.994495
364175,2021-01-12, 135926.827,44.32,-40.583449,-64.994478
364176,2021-01-12, 135927.000,44.27,-40.583449,-64.994478
366065,2021-01-12, 140456.824,48.56,-40.583429,-64.994425
366066,2021-01-12, 140457.000,48.51,-40.583429,-64.994425
367631,2021-01-12, 140929.825,47.49,-40.583444,-64.994462
367632,2021-01-12, 140930.000,47.44,-40.583444,-64.994462
369395,2021-01-12, 141435.827,47.43,-40.583453,-64.994548
369396,2021-01-12, 141436.000,47.36,-40.583453,-64.994548
371087,2021-01-12, 141931.826,40.68,-40.583449,-64.994467
371088,2021-01-12, 141932.000,40.64,-40.583449,-64.994467
372833,2021-01-12, 142433.826,47.47,-40.583486,-64.994481
372834,2021-01-12, 142434.000,47.42,-40.583486,-64.994481
374669,2021-01-12, 142954.824,43.45,-40.583478,-64.994485
374670,2021-01-12, 142955.000,43.41,-40.583478,-64.994485
376289,2021-01-12, 143436.825,46.03,-40.583487,-64.994548
376290,2021-01-12, 143437.000,45.99,-40.583487,-64.994548
378089,2021-01-12, 143950.827,51.7,-40.583628,-64.994539
378090,2021-01-12, 143951.000,51.64,-40.583628,-64.994539
379835,2021-01-12, 144452.826,53.53,-40.583448,-64.994224
379836,2021-01-12, 144453.000,53.48,-40.583448,-64.994224
381491,2021-01-12, 144940.826,52.12,-40.583433,-64.994102
381492,2021-01-12, 144941.000,52.08,-40.583433,-64.994102
383219,2021-01-12, 145443.824,52.03,-40.583388,-64.994002
383220,2021-01-12, 145444.000,51.99,-40.583388,-64.994002
384947,2021-01-12, 145943.826,52.32,-40.583232,-64.993849
384948,2021-01-12, 145944.000,52.27,-40.583232,-64.993849
386693,2021-01-12, 150445.826,52.82,-40.583187,-64.993669
386694,2021-01-12, 150446.000,52.77,-40.583187,-64.993669
388421,2021-01-12, 150947.827,51.68,-40.58316,-64.993559
388422,2021-01-12, 150948.000,51.62,-40.58316,-64.993559
390131,2021-01-12, 151449.827,49.89,-40.583014,-64.993363
390132,2021-01-12, 151450.000,49.83,-40.583014,-64.993363
391859,2021-01-12, 151950.827,51.42,-40.583071,-64.993187
391860,2021-01-12, 151951.000,51.37,-40.583071,-64.993187
393623,2021-01-12, 152455.826,51.25,-40.582991,-64.99297
393624,2021-01-12, 152456.000,51.2,-40.582991,-64.99297
395369,2021-01-12, 153001.826,43.87,-40.583039,-64.992974
395370,2021-01-12, 153002.000,43.81,-40.583039,-64.992974
397241,2021-01-12, 153527.825,42.38,-40.58298,-64.99293
397242,2021-01-12, 153528.000,42.33,-40.58298,-64.99293
398807,2021-01-12, 154000.824,37.57,-40.583067,-64.992734
398808,2021-01-12, 154001.000,37.51,-40.583067,-64.992734
400517,2021-01-12, 154458.827,36.19,-40.583028,-64.992912
400518,2021-01-12, 154459.000,36.13,-40.583028,-64.992912
402263,2021-01-12, 155000.826,36.06,-40.58302,-64.992905
402264,2021-01-12, 155001.000,36.0,-40.58302,-64.992905
403991,2021-01-12, 155502.827,38.47,-40.583027,-64.992837
403992,2021-01-12, 155503.000,38.42,-40.583027,-64.992837
405719,2021-01-12, 160004.827,42.11,-40.582989,-64.992899
405720,2021-01-12, 160005.000,42.06,-40.582989,-64.992899
407465,2021-01-12, 160506.826,43.42,-40.583022,-64.99281
407466,2021-01-12, 160507.000,43.36,-40.583022,-64.99281
409175,2021-01-12, 161005.826,39.49,-40.582981,-64.992917
409176,2021-01-12, 161006.000,39.43,-40.582981,-64.992917
410921,2021-01-12, 161508.826,39.13,-40.582957,-64.992917
410922,2021-01-12, 161509.000,39.08,-40.582957,-64.992917
412649,2021-01-12, 162011.824,38.42,-40.582975,-64.992928
412650,2021-01-12, 162012.000,38.36,-40.582975,-64.992928
414413,2021-01-12, 162517.827,37.46,-40.582808,-64.992684
414414,2021-01-12, 162518.000,37.4,-40.582808,-64.992684
416123,2021-01-12, 163014.826,36.81,-40.582965,-64.992913
416124,2021-01-12, 163015.000,36.76,-40.582965,-64.992913
417851,2021-01-12, 163516.827,37.56,-40.582976,-64.992919
417852,2021-01-12, 163517.000,37.5,-40.582976,-64.992919
419579,2021-01-12, 164018.827,38.39,-40.582961,-64.992944
419580,2021-01-12, 164019.000,38.33,-40.582961,-64.992944
421325,2021-01-12, 164520.826,37.97,-40.582977,-64.992926
421326,2021-01-12, 164521.000,37.91,-40.582977,-64.992926
423053,2021-01-12, 165022.827,38.4,-40.582985,-64.992905
423054,2021-01-12, 165023.000,38.34,-40.582985,-64.992905
424781,2021-01-12, 165523.827,38.84,-40.58296,-64.992892
424782,2021-01-12, 165524.000,38.79,-40.58296,-64.992892
426527,2021-01-12, 170028.826,39.0,-40.582927,-64.992887
426528,2021-01-12, 170029.000,38.95,-40.582927,-64.992887
428255,2021-01-12, 170527.826,38.48,-40.583011,-64.992889
428256,2021-01-12, 170528.000,38.43,-40.583011,-64.992889
429983,2021-01-12, 171029.827,38.43,-40.582972,-64.992913
429984,2021-01-12, 171030.000,38.37,-40.582972,-64.992913
431729,2021-01-12, 171535.827,38.72,-40.582955,-64.992924
431730,2021-01-12, 171536.000,38.67,-40.582955,-64.992924
433457,2021-01-12, 172037.827,38.84,-40.582987,-64.992945
433458,2021-01-12, 172038.000,38.78,-40.582987,-64.992945
435167,2021-01-12, 172534.826,38.08,-40.582981,-64.992919
435168,2021-01-12, 172535.000,38.03,-40.582981,-64.992919
436895,2021-01-12, 173036.827,37.78,-40.582903,-64.992836
436896,2021-01-12, 173037.000,37.73,-40.582903,-64.992836
438641,2021-01-12, 173541.826,37.57,-40.582974,-64.992948
438642,2021-01-12, 173542.000,37.52,-40.582974,-64.992948
440369,2021-01-12, 174041.826,36.64,-40.582935,-64.992897
440370,2021-01-12, 174042.000,36.59,-40.582935,-64.992897
442097,2021-01-12, 174542.827,36.26,-40.582975,-64.992886
442098,2021-01-12, 174543.000,36.21,-40.582975,-64.992886
443843,2021-01-12, 175048.826,36.03,-40.582877,-64.992784
443844,2021-01-12, 175049.000,35.98,-40.582877,-64.992784
445553,2021-01-12, 175546.827,35.89,-40.58296,-64.9929
445554,2021-01-12, 175547.000,35.83,-40.58296,-64.9929
447479,2021-01-12, 180120.826,35.63,-40.582956,-64.992887
447480,2021-01-12, 180121.000,35.58,-40.582956,-64.992887
449027,2021-01-12, 180550.826,35.57,-40.582972,-64.992868
449028,2021-01-12, 180551.000,35.52,-40.582972,-64.992868
450773,2021-01-12, 181054.824,35.57,-40.583084,-64.993066
450774,2021-01-12, 181055.000,35.51,-40.583084,-64.993066
452501,2021-01-12, 181556.827,35.33,-40.583023,-64.992974
452502,2021-01-12, 181557.000,35.29,-40.583023,-64.992974
454319,2021-01-12, 182112.825,35.61,-40.583035,-64.992991
454320,2021-01-12, 182113.000,35.57,-40.583035,-64.992991
456137,2021-01-12, 182627.827,35.99,-40.582947,-64.992861
456138,2021-01-12, 182628.000,35.94,-40.582947,-64.992861
457685,2021-01-12, 183059.823,36.27,-40.582963,-64.992861
457686,2021-01-12, 183100.000,36.21,-40.582963,-64.992861
459431,2021-01-12, 183601.826,38.95,-40.582941,-64.992839
459432,2021-01-12, 183602.000,38.89,-40.582941,-64.992839
461159,2021-01-12, 184104.824,39.41,-40.582955,-64.992825
461160,2021-01-12, 184105.000,39.36,-40.582955,-64.992825
462887,2021-01-12, 184604.826,44.26,-40.582878,-64.992908
462888,2021-01-12, 184605.000,44.21,-40.582878,-64.992908
464615,2021-01-12, 185106.827,47.55,-40.582889,-64.992853
464616,2021-01-12, 185107.000,47.49,-40.582889,-64.992853
466343,2021-01-12, 185607.827,44.13,-40.582948,-64.99287
466344,2021-01-12, 185608.000,44.07,-40.582948,-64.99287
468089,2021-01-12, 190110.826,42.5,-40.582904,-64.992856
468090,2021-01-12, 190111.000,42.44,-40.582904,-64.992856
469817,2021-01-12, 190611.827,41.37,-40.582926,-64.992825
469818,2021-01-12, 190612.000,41.32,-40.582926,-64.992825
471527,2021-01-12, 191113.827,40.0,-40.582914,-64.992903
471528,2021-01-12, 191114.000,39.94,-40.582914,-64.992903
473255,2021-01-12, 191612.826,38.89,-40.582949,-64.992899
473256,2021-01-12, 191613.000,38.84,-40.582949,-64.992899
475037,2021-01-12, 192123.825,38.25,-40.582908,-64.992834
475038,2021-01-12, 192124.000,38.2,-40.582908,-64.992834
476729,2021-01-12, 192617.827,37.79,-40.582809,-64.992553
476730,2021-01-12, 192618.000,37.73,-40.582809,-64.992553
478475,2021-01-12, 193122.826,37.2,-40.582812,-64.992576
478476,2021-01-12, 193123.000,37.16,-40.582812,-64.992576
480203,2021-01-12, 193624.827,36.81,-40.582255,-64.990935
480204,2021-01-12, 193625.000,36.75,-40.582255,-64.990935
481931,2021-01-12, 194125.827,36.44,-40.582235,-64.991024
481932,2021-01-12, 194126.000,36.38,-40.582235,-64.991024
483659,2021-01-12, 194626.827,36.26,-40.582193,-64.991077
483660,2021-01-12, 194627.000,36.2,-40.582193,-64.991077
485405,2021-01-12, 195129.826,35.96,-40.582224,-64.991186
485406,2021-01-12, 195130.000,35.9,-40.582224,-64.991186
487151,2021-01-12, 195634.826,35.71,-40.582294,-64.991387
487152,2021-01-12, 195635.000,35.65,-40.582294,-64.991387
488879,2021-01-12, 200133.826,35.47,-40.581602,-64.990036
488880,2021-01-12, 200134.000,35.42,-40.581602,-64.990036
490679,2021-01-12, 200647.827,35.45,-40.582948,-64.992915
490680,2021-01-12, 200648.000,35.41,-40.582948,-64.992915
492335,2021-01-12, 201136.827,35.22,-40.582926,-64.992916
492336,2021-01-12, 201137.000,35.16,-40.582926,-64.992916
494063,2021-01-12, 201638.827,35.11,-40.58292,-64.992935
494064,2021-01-12, 201639.000,35.05,-40.58292,-64.992935
495809,2021-01-12, 202140.826,35.01,-40.582928,-64.992863
495810,2021-01-12, 202141.000,34.96,-40.582928,-64.992863
497537,2021-01-12, 202641.827,34.94,-40.58292,-64.992854
497538,2021-01-12, 202642.000,34.89,-40.58292,-64.992854
499265,2021-01-12, 203144.824,34.7,-40.582922,-64.992856
499266,2021-01-12, 203145.000,34.65,-40.582922,-64.992856
501047,2021-01-12, 203654.826,34.56,-40.582942,-64.992889
501048,2021-01-12, 203655.000,34.51,-40.582942,-64.992889
502739,2021-01-12, 204150.826,36.63,-40.582958,-64.992884
502740,2021-01-12, 204151.000,36.57,-40.582958,-64.992884
504467,2021-01-12, 204650.826,40.02,-40.582904,-64.992756
504468,2021-01-12, 204651.000,39.97,-40.582904,-64.992756
506195,2021-01-12, 205150.826,40.77,-40.582936,-64.992745
506196,2021-01-12, 205151.000,40.72,-40.582936,-64.992745
507923,2021-01-12, 205653.824,43.9,-40.582911,-64.992614
507924,2021-01-12, 205654.000,43.85,-40.582911,-64.992614
509669,2021-01-12, 210156.826,43.77,-40.582906,-64.992523
509670,2021-01-12, 210157.000,43.72,-40.582906,-64.992523
511505,2021-01-12, 210716.827,45.62,-40.582738,-64.992437
511506,2021-01-12, 210717.000,45.57,-40.582738,-64.992437
513269,2021-01-12, 211226.826,45.81,-40.582806,-64.992388
513270,2021-01-12, 211227.000,45.75,-40.582806,-64.992388
514835,2021-01-12, 211657.828,43.84,-40.582809,-64.992392
514836,2021-01-12, 211658.000,43.78,-40.582809,-64.992392
516563,2021-01-12, 212200.824,43.35,-40.582771,-64.992359
516564,2021-01-12, 212201.000,43.29,-40.582771,-64.992359
518291,2021-01-12, 212701.827,42.34,-40.582819,-64.992373
