,date,timeGMT,tempIMU_C,lat,lon
77939,2021-01-10,181437.824,36.5,-40.584569,-64.996727
77940,2021-01-10,181438.000,36.45,-40.584569,-64.996727
79667,2021-01-10,181936.826,35.94,-40.584601,-64.996459
79668,2021-01-10,181937.000,35.89,-40.584601,-64.996459
81395,2021-01-10,182437.827,36.27,-40.584606,-64.996578
81396,2021-01-10,182438.000,36.21,-40.584606,-64.996578
83141,2021-01-10,182942.826,36.17,-40.584647,-64.996455
83142,2021-01-10,182943.000,36.12,-40.584647,-64.996455
84869,2021-01-10,183444.827,36.38,-40.584519,-64.996499
84870,2021-01-10,183445.000,36.32,-40.584519,-64.996499
86687,2021-01-10,184001.825,36.5,-40.585126,-64.997237
86688,2021-01-10,184002.000,36.45,-40.585126,-64.997237
88343,2021-01-10,184449.826,36.56,-40.58445,-64.996328
88344,2021-01-10,184450.000,36.5,-40.58445,-64.996328
90125,2021-01-10,184958.827,36.72,-40.584517,-64.996438
90126,2021-01-10,184959.000,36.67,-40.584517,-64.996438
91835,2021-01-10,185457.826,36.64,-40.584411,-64.996253
91836,2021-01-10,185458.000,36.59,-40.584411,-64.996253
93617,2021-01-10,190007.826,36.73,-40.584277,-64.99604
93618,2021-01-10,190008.000,36.68,-40.584277,-64.99604
95417,2021-01-10,190520.827,36.72,-40.584286,-64.996062
95418,2021-01-10,190521.000,36.66,-40.584286,-64.996062
96983,2021-01-10,190954.826,36.4,-40.584282,-64.996022
96984,2021-01-10,190955.000,36.35,-40.584282,-64.996022
98729,2021-01-10,191456.826,36.22,-40.584294,-64.996076
98730,2021-01-10,191457.000,36.16,-40.584294,-64.996076
100457,2021-01-10,191958.827,36.03,-40.584207,-64.995886
100458,2021-01-10,191959.000,35.97,-40.584207,-64.995886
102257,2021-01-10,192513.824,35.62,-40.583456,-64.993978
102258,2021-01-10,192514.000,35.58,-40.583456,-64.993978
104093,2021-01-10,193032.827,35.93,-40.58431,-64.99613
104094,2021-01-10,193033.000,35.89,-40.58431,-64.99613
105821,2021-01-10,193533.827,36.19,-40.584336,-64.996173
105822,2021-01-10,193534.000,36.14,-40.584336,-64.996173
107387,2021-01-10,194005.826,36.01,-40.584328,-64.996187
107388,2021-01-10,194006.000,35.96,-40.584328,-64.996187
109115,2021-01-10,194507.827,35.69,-40.584318,-64.996168
109116,2021-01-10,194508.000,35.63,-40.584318,-64.996168
110825,2021-01-10,195008.827,35.34,-40.584318,-64.996186
110826,2021-01-10,195009.000,35.28,-40.584318,-64.996186
112553,2021-01-10,195510.827,35.02,-40.58433,-64.996174
112554,2021-01-10,195511.000,34.96,-40.58433,-64.996174
114281,2021-01-10,200011.827,35.32,-40.58434,-64.99617
114282,2021-01-10,200012.000,35.26,-40.58434,-64.99617
116027,2021-01-10,200513.826,35.4,-40.584323,-64.996215
116028,2021-01-10,200514.000,35.35,-40.584323,-64.996215
117755,2021-01-10,201016.824,35.3,-40.58432,-64.996168
117756,2021-01-10,201017.000,35.25,-40.58432,-64.996168
119483,2021-01-10,201517.827,35.44,-40.584336,-64.996198
119484,2021-01-10,201518.000,35.39,-40.584336,-64.996198
121211,2021-01-10,202019.827,35.33,-40.584334,-64.996169
121212,2021-01-10,202020.000,35.27,-40.584334,-64.996169
122957,2021-01-10,202522.826,34.94,-40.584404,-64.996502
122958,2021-01-10,202523.000,34.88,-40.584404,-64.996502
124685,2021-01-10,203023.827,34.72,-40.584259,-64.996092
124686,2021-01-10,203024.000,34.67,-40.584259,-64.996092
126413,2021-01-10,203526.824,34.53,-40.584343,-64.9962
126414,2021-01-10,203527.000,34.47,-40.584343,-64.9962
128141,2021-01-10,204027.827,34.53,-40.584345,-64.996189
128142,2021-01-10,204028.000,34.48,-40.584345,-64.996189
129869,2021-01-10,204529.827,34.29,-40.584397,-64.996224
129870,2021-01-10,204530.000,34.23,-40.584397,-64.996224
131597,2021-01-10,205031.827,34.32,-40.584384,-64.99621
131598,2021-01-10,205032.000,34.26,-40.584384,-64.99621
133343,2021-01-10,205535.824,34.46,-40.584397,-64.996253
133344,2021-01-10,205536.000,34.41,-40.584397,-64.996253
135071,2021-01-10,210036.827,34.19,-40.584381,-64.996202
135072,2021-01-10,210037.000,34.15,-40.584381,-64.996202
136799,2021-01-10,210538.827,34.37,-40.584344,-64.996228
136800,2021-01-10,210539.000,34.31,-40.584344,-64.996228
138527,2021-01-10,211039.827,34.34,-40.584317,-64.996178
138528,2021-01-10,211040.000,34.29,-40.584317,-64.996178
140273,2021-01-10,211542.826,34.02,-40.584274,-64.996239
140274,2021-01-10,211543.000,33.97,-40.584274,-64.996239
142001,2021-01-10,212044.827,34.21,-40.58436,-64.996231
142002,2021-01-10,212045.000,34.17,-40.58436,-64.996231
143729,2021-01-10,212545.827,34.14,-40.584298,-64.996272
143730,2021-01-10,212546.000,34.08,-40.584298,-64.996272
145475,2021-01-10,213048.826,34.22,-40.584342,-64.996207
145476,2021-01-10,213049.000,34.16,-40.584342,-64.996207
147203,2021-01-10,213549.827,34.24,-40.58435,-64.996228
147204,2021-01-10,213550.000,34.18,-40.58435,-64.996228
148931,2021-01-10,214052.824,34.21,-40.584348,-64.996156
148932,2021-01-10,214053.000,34.16,-40.584348,-64.996156
150659,2021-01-10,214553.827,34.33,-40.584324,-64.996139
150660,2021-01-10,214554.000,34.28,-40.584324,-64.996139
152387,2021-01-10,215055.826,34.25,-40.584292,-64.996103
152388,2021-01-10,215056.000,34.18,-40.584292,-64.996103
154115,2021-01-10,215558.824,34.14,-40.584392,-64.99622
154116,2021-01-10,215559.000,34.09,-40.584392,-64.99622
156041,2021-01-10,220129.828,34.44,-40.584344,-64.99619
156042,2021-01-10,220130.000,34.39,-40.584344,-64.99619
157571,2021-01-10,220557.825,34.39,-40.584303,-64.996161
157572,2021-01-10,220558.000,34.34,-40.584303,-64.996161
159317,2021-01-10,221059.826,33.96,-40.584422,-64.99615
159318,2021-01-10,221100.000,33.91,-40.584422,-64.99615
161045,2021-01-10,221602.824,33.89,-40.584317,-64.996164
161046,2021-01-10,221603.000,33.84,-40.584317,-64.996164
162773,2021-01-10,222104.827,33.74,-40.584319,-64.996177
162774,2021-01-10,222105.000,33.68,-40.584319,-64.996177
164519,2021-01-10,222606.826,33.62,-40.584338,-64.996154
164520,2021-01-10,222607.000,33.56,-40.584338,-64.996154
166265,2021-01-10,223112.826,33.51,-40.584325,-64.996171
166266,2021-01-10,223113.000,33.46,-40.584325,-64.996171
167975,2021-01-10,223610.827,33.26,-40.584315,-64.996134
167976,2021-01-10,223611.000,33.21,-40.584315,-64.996134
169703,2021-01-10,224112.827,32.87,-40.58434,-64.996214
169704,2021-01-10,224113.000,32.8,-40.58434,-64.996214
171431,2021-01-10,224614.827,32.83,-40.584323,-64.996184
171432,2021-01-10,224615.000,32.77,-40.584323,-64.996184
173159,2021-01-10,225116.827,32.85,-40.584346,-64.996202
173160,2021-01-10,225117.000,32.8,-40.584346,-64.996202
174905,2021-01-10,225618.826,32.92,-40.584266,-64.996134
174906,2021-01-10,225619.000,32.87,-40.584266,-64.996134
176633,2021-01-10,230120.827,32.87,-40.584315,-64.996169
176634,2021-01-10,230121.000,32.82,-40.584315,-64.996169
178361,2021-01-10,230622.827,32.7,-40.584342,-64.996209
178362,2021-01-10,230623.000,32.65,-40.584342,-64.996209
180089,2021-01-10,231123.827,32.59,-40.584265,-64.996131
180090,2021-01-10,231124.000,32.55,-40.584265,-64.996131
181835,2021-01-10,231626.826,32.63,-40.584339,-64.996222
181836,2021-01-10,231627.000,32.57,-40.584339,-64.996222
183563,2021-01-10,232128.827,32.52,-40.584297,-64.996169
183564,2021-01-10,232129.000,32.47,-40.584297,-64.996169
185291,2021-01-10,232629.827,32.39,-40.584321,-64.996204
185292,2021-01-10,232630.000,32.34,-40.584321,-64.996204
187037,2021-01-10,233132.826,32.28,-40.584347,-64.996221
187038,2021-01-10,233133.000,32.23,-40.584347,-64.996221
188765,2021-01-10,233634.827,31.99,-40.58434,-64.99622
188766,2021-01-10,233635.000,31.93,-40.58434,-64.99622
190493,2021-01-10,234136.827,31.96,-40.584334,-64.996144
190494,2021-01-10,234137.000,31.9,-40.584334,-64.996144
192257,2021-01-10,234644.825,31.87,-40.584365,-64.996189
192258,2021-01-11,121645.000,23.12,-40.584233,-64.995672
193985,2021-01-11,122144.826,22.32,-40.58421,-64.995702
193986,2021-01-11,122145.000,22.27,-40.58421,-64.995702
195731,2021-01-11,122648.824,21.69,-40.584287,-64.99566
195732,2021-01-11,122649.000,21.64,-40.584287,-64.99566
197477,2021-01-11,123155.825,21.66,-40.584567,-64.995449
197478,2021-01-11,123156.000,21.6,-40.584567,-64.995449
