,date,timeGMT,tempIMU_C,lat,lon
68184,2021-11-21,144827.000,40.07,-40.584427,-64.999629
71603,2021-11-21,145814.826,39.46,-40.584449,-64.999641
71604,2021-11-21,145815.000,39.41,-40.584449,-64.999641
75185,2021-11-21,150828.831,41.87,-40.584441,-64.999565
75186,2021-11-21,150829.000,41.82,-40.584441,-64.999565
78659,2021-11-21,151823.829,42.38,-40.584454,-64.9996
78660,2021-11-21,151824.000,42.33,-40.584454,-64.9996
82007,2021-11-21,152757.826,43.37,-40.5844,-64.999641
82008,2021-11-21,152758.000,43.31,-40.5844,-64.999641
85463,2021-11-21,153750.827,44.64,-40.584437,-64.999646
85464,2021-11-21,153751.000,44.6,-40.584437,-64.999646
88973,2021-11-21,154751.830,48.73,-40.5845,-64.999629
88974,2021-11-21,154752.000,48.7,-40.5845,-64.999629
92357,2021-11-21,155735.830,44.76,-40.584449,-64.999654
92358,2021-11-21,155736.000,44.72,-40.584449,-64.999654
96011,2021-11-21,160800.832,55.29,-40.584562,-64.999768
96012,2021-11-21,160801.000,55.23,-40.584562,-64.999768
99305,2021-11-21,161727.827,45.76,-40.584575,-64.999778
99306,2021-11-21,161728.000,45.72,-40.584575,-64.999778
102851,2021-11-21,162733.832,42.8,-40.584561,-64.999779
102852,2021-11-21,162734.000,42.75,-40.584561,-64.999779
106217,2021-11-21,163711.830,44.51,-40.584579,-64.99978
106218,2021-11-21,163712.000,44.46,-40.584579,-64.99978
109745,2021-11-21,164716.830,41.9,-40.584516,-64.999725
109746,2021-11-21,164717.000,41.84,-40.584516,-64.999725
113183,2021-11-21,165703.828,41.01,-40.584585,-64.999782
113184,2021-11-21,165704.000,40.95,-40.584585,-64.999782
116657,2021-11-21,170658.829,40.57,-40.58459,-64.999788
116658,2021-11-21,170659.000,40.52,-40.58459,-64.999788
120113,2021-11-21,171650.828,40.45,-40.584578,-64.999793
120114,2021-11-21,171651.000,40.41,-40.584578,-64.999793
123605,2021-11-21,172648.831,39.89,-40.584616,-64.999795
123606,2021-11-21,172649.000,39.84,-40.584616,-64.999795
127043,2021-11-21,173637.830,39.31,-40.584623,-64.999782
127044,2021-11-21,173638.000,39.26,-40.584623,-64.999782
130553,2021-11-21,174636.829,39.47,-40.584597,-64.999802
130554,2021-11-21,174637.000,39.42,-40.584597,-64.999802
134009,2021-11-21,175631.829,41.17,-40.584619,-64.999764
134010,2021-11-21,175632.000,41.12,-40.584619,-64.999764
137465,2021-11-21,180622.827,42.03,-40.584602,-64.999785
137466,2021-11-21,180623.000,41.98,-40.584602,-64.999785
140993,2021-11-21,181628.827,40.0,-40.584559,-64.999752
140994,2021-11-21,181629.000,39.95,-40.584559,-64.999752
144449,2021-11-21,182618.831,45.12,-40.584533,-64.999574
144450,2021-11-21,182619.000,45.08,-40.584533,-64.999574
147959,2021-11-21,183621.828,46.01,-40.584456,-64.999055
147960,2021-11-21,183622.000,45.96,-40.584456,-64.999055
151361,2021-11-21,184603.832,51.46,-40.584453,-64.999015
151362,2021-11-21,184604.000,51.41,-40.584453,-64.999015
154835,2021-11-21,185559.826,43.32,-40.584483,-64.998976
154836,2021-11-21,185600.000,43.27,-40.584483,-64.998976
158219,2021-11-21,190538.831,45.54,-40.584524,-64.998933
158220,2021-11-21,190539.000,45.49,-40.584524,-64.998933
161765,2021-11-21,191545.826,41.95,-40.584537,-64.998945
161766,2021-11-21,191546.000,41.9,-40.584537,-64.998945
165203,2021-11-21,192534.830,40.1,-40.584536,-64.998943
165204,2021-11-21,192535.000,40.04,-40.584536,-64.998943
168641,2021-11-21,193521.828,38.92,-40.584532,-64.998964
168642,2021-11-21,193522.000,38.88,-40.584532,-64.998964
172079,2021-11-21,194512.827,41.88,-40.584391,-64.998489
172080,2021-11-21,194513.000,41.83,-40.584391,-64.998489
175535,2021-11-21,195507.829,42.17,-40.584384,-64.998352
175536,2021-11-21,195508.000,42.12,-40.584384,-64.998352
178991,2021-11-21,200459.827,40.02,-40.584358,-64.997967
178992,2021-11-21,200500.000,39.97,-40.584358,-64.997967
182501,2021-11-21,201500.830,44.85,-40.584309,-64.997564
182502,2021-11-21,201501.000,44.82,-40.584309,-64.997564
186137,2021-11-21,202521.828,41.52,-40.584314,-64.997296
186138,2021-11-21,202522.000,41.47,-40.584314,-64.997296
189683,2021-11-21,203529.826,38.98,-40.58425,-64.997299
189684,2021-11-21,203530.000,38.93,-40.58425,-64.997299
192851,2021-11-21,204432.830,39.48,-40.584337,-64.997086
192852,2021-11-21,204433.000,39.43,-40.584337,-64.997086
196307,2021-11-21,205424.827,40.3,-40.584367,-64.996882
196308,2021-11-21,205425.000,40.25,-40.584367,-64.996882
199799,2021-11-21,210422.831,40.41,-40.584307,-64.996461
199800,2021-11-21,210423.000,40.36,-40.584307,-64.996461
203255,2021-11-21,211413.827,39.09,-40.584324,-64.996342
203256,2021-11-21,211414.000,39.03,-40.584324,-64.996342
206729,2021-11-21,212409.826,37.82,-40.584317,-64.99611
206730,2021-11-21,212410.000,37.78,-40.584317,-64.99611
210167,2021-11-21,213400.827,36.24,-40.584297,-64.996253
210168,2021-11-21,213401.000,36.19,-40.584297,-64.996253
213461,2021-11-21,214402.820,35.47,-40.584216,-64.996486
213462,2021-11-21,214403.000,35.43,-40.584216,-64.996486
216449,2021-11-21,215353.802,34.53,-40.584091,-64.996466
216450,2021-11-21,215354.000,34.49,-40.584091,-64.996466
219239,2021-11-21,220339.792,33.72,-40.584016,-64.996766
219240,2021-11-21,220340.000,33.69,-40.584016,-64.996766
221993,2021-11-21,221338.784,32.6,-40.5839,-64.996908
221994,2021-11-21,221339.000,32.58,-40.5839,-64.996908
224549,2021-11-21,222329.768,31.97,-40.583675,-64.997014
224550,2021-11-21,222330.000,31.96,-40.583675,-64.997014
227051,2021-11-21,223336.758,31.13,-40.583711,-64.997125
227052,2021-11-21,223337.000,31.11,-40.583711,-64.997125
229427,2021-11-21,224312.757,30.36,-40.583791,-64.997061
229428,2021-11-21,224313.000,30.33,-40.583791,-64.997061
231947,2021-11-21,225326.758,30.36,-40.583833,-64.997143
231948,2021-11-21,225327.000,30.33,-40.583833,-64.997143
234413,2021-11-21,230326.757,30.33,-40.583828,-64.997134
234414,2021-11-21,230327.000,30.3,-40.583828,-64.997134
236807,2021-11-21,231307.758,30.06,-40.583832,-64.997157
236808,2021-11-21,231308.000,30.03,-40.583832,-64.997157
239237,2021-11-21,232259.757,29.7,-40.583827,-64.997127
239238,2021-11-21,232300.000,29.68,-40.583827,-64.997127
241703,2021-11-21,233257.756,29.33,-40.583818,-64.997145
241704,2021-11-22,104455.000,29.14,-40.583577,-64.998245
244151,2021-11-22,105515.747,27.12,-40.583869,-64.997174
244152,2021-11-22,105516.000,27.12,-40.583869,-64.997174
245933,2021-11-22,110453.677,26.65,-40.583807,-64.997192
245934,2021-11-22,110454.000,26.66,-40.583807,-64.997192
248345,2021-11-22,111457.751,32.07,-40.583776,-64.997214
248346,2021-11-22,111458.000,32.05,-40.583776,-64.997214
251063,2021-11-22,112441.784,34.32,-40.583807,-64.997184
251064,2021-11-22,112442.000,34.3,-40.583807,-64.997184
254267,2021-11-22,113435.815,36.62,-40.583792,-64.997165
254268,2021-11-22,113436.000,36.57,-40.583792,-64.997165
257723,2021-11-22,114429.832,38.44,-40.583805,-64.997179
257724,2021-11-22,114430.000,38.38,-40.583805,-64.997179
261197,2021-11-22,115425.826,39.92,-40.583794,-64.997179
261198,2021-11-22,115426.000,39.87,-40.583794,-64.997179
264671,2021-11-22,120419.832,40.52,-40.583781,-64.997165
264672,2021-11-22,120420.000,40.46,-40.583781,-64.997165
268145,2021-11-22,121414.829,41.63,-40.583762,-64.997152
268146,2021-11-22,121415.000,41.59,-40.583762,-64.997152
271601,2021-11-22,122407.827,43.09,-40.583801,-64.997169
271602,2021-11-22,122408.000,43.04,-40.583801,-64.997169
275057,2021-11-22,123358.827,43.58,-40.583795,-64.997153
275058,2021-11-22,123359.000,43.53,-40.583795,-64.997153
278639,2021-11-22,124412.831,43.1,-40.583854,-64.997296
278640,2021-11-22,124413.000,43.05,-40.583854,-64.997296
282077,2021-11-22,125402.829,44.04,-40.583863,-64.997415
282078,2021-11-22,125403.000,44.0,-40.583863,-64.997415
285443,2021-11-22,130338.830,43.72,-40.583903,-64.997495
285444,2021-11-22,130339.000,43.67,-40.583903,-64.997495
288935,2021-11-22,131336.831,42.34,-40.583858,-64.997479
288936,2021-11-22,131337.000,42.29,-40.583858,-64.997479
292391,2021-11-22,132328.827,43.83,-40.583837,-64.99771
292392,2021-11-22,132329.000,43.79,-40.583837,-64.99771
295847,2021-11-22,133321.827,46.84,-40.583842,-64.997995
295848,2021-11-22,133322.000,46.79,-40.583842,-64.997995
299303,2021-11-22,134315.832,46.39,-40.583922,-64.998254
299304,2021-11-22,134316.000,46.34,-40.583922,-64.998254
302813,2021-11-22,135317.827,48.51,-40.583917,-64.998337
302814,2021-11-22,135318.000,48.46,-40.583917,-64.998337
306233,2021-11-22,140305.826,43.55,-40.583748,-64.998259
306234,2021-11-22,140306.000,43.51,-40.583748,-64.998259
309707,2021-11-22,141300.829,47.69,-40.583678,-64.99849
309708,2021-11-22,141301.000,47.65,-40.583678,-64.99849
313217,2021-11-22,142300.830,48.38,-40.583879,-64.998655
313218,2021-11-22,142301.000,48.33,-40.583879,-64.998655
316709,2021-11-22,143300.829,48.62,-40.583974,-64.998644
316710,2021-11-22,143301.000,48.57,-40.583974,-64.998644
320129,2021-11-22,144244.831,40.67,-40.58399,-64.998609
320130,2021-11-22,144245.000,40.62,-40.58399,-64.998609
323603,2021-11-22,145241.829,37.03,-40.583986,-64.998614
323604,2021-11-22,145242.000,36.98,-40.583986,-64.998614
326987,2021-11-22,150244.823,35.46,-40.583981,-64.998621
326988,2021-11-22,150245.000,35.41,-40.583981,-64.998621
330047,2021-11-22,151240.804,34.69,-40.58407,-64.998478
330048,2021-11-22,151241.000,34.66,-40.58407,-64.998478
332963,2021-11-22,152229.796,34.34,-40.584004,-64.998611
332964,2021-11-22,152230.000,34.3,-40.584004,-64.998611
335807,2021-11-22,153222.790,34.16,-40.583987,-64.998589
335808,2021-11-22,153223.000,34.13,-40.583987,-64.998589
338633,2021-11-22,154215.790,34.15,-40.583994,-64.998603
338634,2021-11-22,154216.000,34.12,-40.583994,-64.998603
341495,2021-11-22,155206.791,34.39,-40.584009,-64.998605
341496,2021-11-22,155207.000,34.37,-40.584009,-64.998605
344465,2021-11-22,160201.799,35.13,-40.583991,-64.99862
344466,2021-11-22,160202.000,35.07,-40.583991,-64.99862
347597,2021-11-22,161152.812,36.25,-40.584006,-64.998618
347598,2021-11-22,161153.000,36.22,-40.584006,-64.998618
351107,2021-11-22,162151.829,42.62,-40.583991,-64.998604
351108,2021-11-22,162152.000,42.56,-40.583991,-64.998604
354545,2021-11-22,163141.829,47.31,-40.584001,-64.998616
354546,2021-11-22,163142.000,47.26,-40.584001,-64.998616
358037,2021-11-22,164138.830,47.32,-40.584013,-64.998623
358038,2021-11-22,164139.000,47.27,-40.584013,-64.998623
361475,2021-11-22,165128.829,42.27,-40.584015,-64.998601
361476,2021-11-22,165129.000,42.21,-40.584015,-64.998601
364985,2021-11-22,170128.830,39.3,-40.584003,-64.998611
364986,2021-11-22,170129.000,39.24,-40.584003,-64.998611
368423,2021-11-22,171116.827,37.94,-40.584009,-64.99861
368424,2021-11-22,171117.000,37.9,-40.584009,-64.99861
371951,2021-11-22,172119.827,37.48,-40.584017,-64.998604
371952,2021-11-22,172120.000,37.43,-40.584017,-64.998604
375425,2021-11-22,173115.826,38.01,-40.58401,-64.998594
375426,2021-11-22,173116.000,37.97,-40.58401,-64.998594
379241,2021-11-22,174207.831,40.32,-40.58401,-64.998621
379242,2021-11-22,174208.000,40.25,-40.58401,-64.998621
382553,2021-11-22,175138.827,40.35,-40.583971,-64.998628
382554,2021-11-22,175139.000,40.29,-40.583971,-64.998628
386099,2021-11-22,180145.826,40.78,-40.584011,-64.998614
386100,2021-11-22,180146.000,40.73,-40.584011,-64.998614
389555,2021-11-22,181137.828,41.03,-40.584014,-64.998612
389556,2021-11-22,181138.000,40.99,-40.584014,-64.998612
392705,2021-11-22,182034.828,40.92,-40.584003,-64.998601
392706,2021-11-22,182035.000,40.87,-40.584003,-64.998601
396647,2021-11-22,183151.830,40.55,-40.583998,-64.998625
396648,2021-11-22,183152.000,40.49,-40.583998,-64.998625
399923,2021-11-22,184110.830,40.16,-40.583999,-64.998619
399924,2021-11-22,184111.000,40.11,-40.583999,-64.998619
403469,2021-11-22,185117.826,39.85,-40.584,-64.998619
403470,2021-11-22,185118.000,39.79,-40.584,-64.998619
406493,2021-11-22,185955.828,39.39,-40.583993,-64.998617
406494,2021-11-22,185956.000,39.34,-40.583993,-64.998617
409913,2021-11-22,190941.828,43.27,-40.584141,-64.998785
409914,2021-11-22,190942.000,43.22,-40.584141,-64.998785
413387,2021-11-22,191934.828,42.26,-40.58439,-64.998789
413388,2021-11-22,191935.000,42.22,-40.58439,-64.998789
416861,2021-11-22,192930.826,41.25,-40.584406,-64.998532
416862,2021-11-22,192931.000,41.19,-40.584406,-64.998532
420317,2021-11-22,193922.827,41.59,-40.584482,-64.99839
420318,2021-11-22,193923.000,41.54,-40.584482,-64.99839
423737,2021-11-22,194910.827,41.73,-40.584463,-64.997955
423738,2021-11-22,194911.000,41.68,-40.584463,-64.997955
427211,2021-11-22,195905.829,40.9,-40.584418,-64.997405
427212,2021-11-22,195906.000,40.84,-40.584418,-64.997405
430667,2021-11-22,200857.827,40.74,-40.584546,-64.997024
430668,2021-11-22,200858.000,40.69,-40.584546,-64.997024
434213,2021-11-22,201902.831,38.34,-40.584684,-64.996876
434214,2021-11-22,201903.000,38.28,-40.584684,-64.996876
437615,2021-11-22,202844.832,38.94,-40.584479,-64.996916
437616,2021-11-22,202845.000,38.89,-40.584479,-64.996916
441071,2021-11-22,203838.828,38.15,-40.584358,-64.996926
441072,2021-11-22,203839.000,38.1,-40.584358,-64.996926
444617,2021-11-22,204843.831,39.79,-40.584362,-64.996734
444618,2021-11-22,204844.000,39.74,-40.584362,-64.996734
448055,2021-11-22,205832.830,39.15,-40.584329,-64.996567
448056,2021-11-22,205833.000,39.1,-40.584329,-64.996567
451457,2021-11-22,210824.825,36.05,-40.584345,-64.996464
451458,2021-11-22,210825.000,35.99,-40.584345,-64.996464
454625,2021-11-22,211811.817,35.03,-40.584357,-64.996608
454626,2021-11-22,211812.000,34.98,-40.584357,-64.996608
457451,2021-11-22,212806.789,33.31,-40.584371,-64.996751
457452,2021-11-22,212807.000,33.27,-40.584371,-64.996751
460187,2021-11-22,213813.777,31.74,-40.584405,-64.996915
460188,2021-11-22,213814.000,31.71,-40.584405,-64.996915
462545,2021-11-22,214800.756,29.66,-40.584389,-64.996897
462546,2021-11-22,214801.000,29.63,-40.584389,-64.996897
464975,2021-11-22,215753.758,28.51,-40.584408,-64.996959
464976,2021-11-22,215754.000,28.49,-40.584408,-64.996959
466973,2021-11-22,220746.705,27.64,-40.584405,-64.996961
466974,2021-11-22,220747.000,27.63,-40.584405,-64.996961
468809,2021-11-22,221740.676,27.22,-40.58441,-64.996953
468810,2021-11-22,221741.000,27.22,-40.58441,-64.996953
470699,2021-11-22,222753.674,26.53,-40.58438,-64.996964
470700,2021-11-22,222754.000,26.53,-40.58438,-64.996964
472481,2021-11-22,223729.676,25.85,-40.584394,-64.996963
472482,2021-11-22,223730.000,25.85,-40.584394,-64.996963
474353,2021-11-22,224733.678,25.2,-40.584401,-64.996947
474354,2021-11-22,224734.000,25.2,-40.584401,-64.996947
476135,2021-11-22,225709.676,24.58,-40.584381,-64.996943
476136,2021-11-22,225710.000,24.57,-40.584381,-64.996943
477989,2021-11-22,230711.675,23.98,-40.58437,-64.99694
477990,2021-11-22,230712.000,23.98,-40.58437,-64.99694
479789,2021-11-22,231655.675,23.18,-40.584409,-64.996956
479790,2021-11-22,231656.000,23.18,-40.584409,-64.996956
481625,2021-11-22,232648.679,22.65,-40.584395,-64.996945
481626,2021-11-22,232649.000,22.65,-40.584395,-64.996945
483461,2021-11-22,233639.678,22.13,-40.584405,-64.99693
483462,2021-11-22,233640.000,22.13,-40.584405,-64.99693
485279,2021-11-22,234631.675,21.75,-40.584395,-64.996922
485280,2021-11-23,111432.000,22.84,-40.584381,-64.996958
487205,2021-11-23,112501.673,19.29,-40.584459,-64.996979
487206,2021-11-23,112502.000,19.29,-40.584459,-64.996979
488951,2021-11-23,113429.677,18.51,-40.584435,-64.996976
488952,2021-11-23,113430.000,18.51,-40.584435,-64.996976
490787,2021-11-23,114421.678,18.42,-40.584324,-64.99697
490788,2021-11-23,114422.000,18.42,-40.584324,-64.99697
492605,2021-11-23,115411.674,21.45,-40.584366,-64.996974
492606,2021-11-23,115412.000,21.46,-40.584366,-64.996974
494441,2021-11-23,120407.676,25.39,-40.584086,-64.997148
494442,2021-11-23,120408.000,25.4,-40.584086,-64.997148
496277,2021-11-23,121404.676,27.16,-40.584235,-64.997043
496278,2021-11-23,121405.000,27.15,-40.584235,-64.997043
498185,2021-11-23,122351.692,29.37,-40.584365,-64.996978
498186,2021-11-23,122352.000,29.34,-40.584365,-64.996978
500615,2021-11-23,123344.758,29.04,-40.58437,-64.996994
500616,2021-11-23,123345.000,29.01,-40.58437,-64.996994
503153,2021-11-23,124404.756,30.86,-40.584387,-64.996922
503154,2021-11-23,124405.000,30.84,-40.584387,-64.996922
505493,2021-11-23,125328.758,33.01,-40.584384,-64.996947
505494,2021-11-23,125329.000,32.97,-40.584384,-64.996947
508031,2021-11-23,130324.763,29.54,-40.584379,-64.996955
508032,2021-11-23,130325.000,29.51,-40.584379,-64.996955
510461,2021-11-23,131315.757,31.51,-40.584385,-64.996952
510462,2021-11-23,131316.000,31.49,-40.584385,-64.996952
513125,2021-11-23,132309.777,34.74,-40.584381,-64.996952
513126,2021-11-23,132310.000,34.71,-40.584381,-64.996952
516131,2021-11-23,133304.801,33.82,-40.584379,-64.996957
516132,2021-11-23,133305.000,33.78,-40.584379,-64.996957
519029,2021-11-23,134258.794,33.98,-40.584373,-64.99696
519030,2021-11-23,134259.000,33.95,-40.584373,-64.99696
522251,2021-11-23,135249.815,35.54,-40.584392,-64.996947
522252,2021-11-23,135250.000,35.5,-40.584392,-64.996947
525617,2021-11-23,140240.824,35.96,-40.584383,-64.996977
525618,2021-11-23,140241.000,35.91,-40.584383,-64.996977
529055,2021-11-23,141236.825,38.48,-40.584374,-64.996953
529056,2021-11-23,141237.000,38.42,-40.584374,-64.996953
532547,2021-11-23,142234.831,39.34,-40.584397,-64.996968
532548,2021-11-23,142235.000,39.3,-40.584397,-64.996968
536003,2021-11-23,143224.831,40.21,-40.584328,-64.997087
536004,2021-11-23,143225.000,40.17,-40.584328,-64.997087
539459,2021-11-23,144218.828,42.78,-40.584305,-64.997341
539460,2021-11-23,144219.000,42.73,-40.584305,-64.997341
542987,2021-11-23,145225.826,45.28,-40.584291,-64.997524
542988,2021-11-23,145226.000,45.23,-40.584291,-64.997524
546443,2021-11-23,150218.827,44.1,-40.584329,-64.99752
546444,2021-11-23,150219.000,44.05,-40.584329,-64.99752
549971,2021-11-23,151221.827,45.2,-40.584354,-64.997726
549972,2021-11-23,151222.000,45.16,-40.584354,-64.997726
553301,2021-11-23,152151.826,45.33,-40.584403,-64.997859
553302,2021-11-23,152152.000,45.29,-40.584403,-64.997859
556811,2021-11-23,153152.830,40.15,-40.584424,-64.997984
556812,2021-11-23,153153.000,40.1,-40.584424,-64.997984
560249,2021-11-23,154143.827,45.07,-40.584421,-64.998287
560250,2021-11-23,154144.000,45.02,-40.584421,-64.998287
563705,2021-11-23,155133.831,44.78,-40.584401,-64.998431
563706,2021-11-23,155134.000,44.74,-40.584401,-64.998431
567377,2021-11-23,160202.827,46.34,-40.58445,-64.998703
567378,2021-11-23,160203.000,46.26,-40.58445,-64.998703
570671,2021-11-23,161127.829,38.61,-40.584473,-64.998728
570672,2021-11-23,161128.000,38.56,-40.584473,-64.998728
574073,2021-11-23,162125.822,35.11,-40.584523,-64.998722
574074,2021-11-23,162126.000,35.06,-40.584523,-64.998722
577079,2021-11-23,163118.804,34.29,-40.58447,-64.998721
577080,2021-11-23,163119.000,34.26,-40.58447,-64.998721
579959,2021-11-23,164130.789,33.02,-40.584466,-64.99872
579960,2021-11-23,164131.000,32.98,-40.584466,-64.99872
582587,2021-11-23,165059.784,33.49,-40.584477,-64.998712
582588,2021-11-23,165100.000,33.45,-40.584477,-64.998712
585467,2021-11-23,170047.799,38.93,-40.584472,-64.998904
585468,2021-11-23,170048.000,38.87,-40.584472,-64.998904
588977,2021-11-23,171048.830,37.82,-40.58455,-64.998969
588978,2021-11-23,171049.000,37.77,-40.58455,-64.998969
592415,2021-11-23,172037.830,44.17,-40.584403,-64.999002
592416,2021-11-23,172038.000,44.11,-40.584403,-64.999002
595889,2021-11-23,173034.829,45.37,-40.584228,-64.998875
595890,2021-11-23,173035.000,45.32,-40.584228,-64.998875
599363,2021-11-23,174027.828,43.57,-40.584164,-64.998873
599364,2021-11-23,174028.000,43.52,-40.584164,-64.998873
602909,2021-11-23,175035.826,44.89,-40.583965,-64.998631
602910,2021-11-23,175036.000,44.85,-40.583965,-64.998631
606437,2021-11-23,180040.830,38.82,-40.583906,-64.998494
606438,2021-11-23,180041.000,38.77,-40.583906,-64.998494
609767,2021-11-23,181011.827,37.32,-40.583985,-64.9986
609768,2021-11-23,181012.000,37.27,-40.583985,-64.9986
613259,2021-11-23,182007.831,36.58,-40.583998,-64.998626
613260,2021-11-23,182008.000,36.52,-40.583998,-64.998626
616769,2021-11-23,183011.829,36.35,-40.583988,-64.998594
616770,2021-11-23,183012.000,36.3,-40.583988,-64.998594
620189,2021-11-23,184004.828,36.03,-40.583997,-64.998601
620190,2021-11-23,184005.000,35.99,-40.583997,-64.998601
623465,2021-11-23,184952.818,35.59,-40.584003,-64.998612
623466,2021-11-23,184953.000,35.54,-40.584003,-64.998612
626705,2021-11-23,185946.816,35.58,-40.584018,-64.99863
626706,2021-11-23,185947.000,35.54,-40.584018,-64.99863
629981,2021-11-23,190937.822,36.12,-40.584,-64.998614
629982,2021-11-23,190938.000,36.08,-40.584,-64.998614
633581,2021-11-23,191955.826,36.86,-40.584012,-64.998595
633582,2021-11-23,191956.000,36.82,-40.584012,-64.998595
637001,2021-11-23,192940.827,37.47,-40.583971,-64.998597
637002,2021-11-23,192941.000,37.41,-40.583971,-64.998597
640457,2021-11-23,193931.827,39.95,-40.584003,-64.998591
640458,2021-11-23,193932.000,39.9,-40.584003,-64.998591
643841,2021-11-23,194910.831,38.42,-40.583996,-64.998582
643842,2021-11-23,194911.000,38.37,-40.583996,-64.998582
647297,2021-11-23,195902.827,40.02,-40.583962,-64.998539
647298,2021-11-23,195903.000,39.97,-40.583962,-64.998539
650879,2021-11-23,200914.827,38.58,-40.583923,-64.998516
650880,2021-11-23,200915.000,38.53,-40.583923,-64.998516
654281,2021-11-23,201857.831,38.09,-40.584046,-64.998627
654282,2021-11-23,201858.000,38.05,-40.584046,-64.998627
657863,2021-11-23,202911.831,37.85,-40.58399,-64.998578
657864,2021-11-23,202912.000,37.79,-40.58399,-64.998578
661301,2021-11-23,203900.830,37.59,-40.58399,-64.998597
661302,2021-11-23,203901.000,37.54,-40.58399,-64.998597
664577,2021-11-23,204820.830,39.05,-40.584015,-64.99863
664578,2021-11-23,204821.000,39.01,-40.584015,-64.99863
667997,2021-11-23,205815.829,40.06,-40.583997,-64.998612
667998,2021-11-23,205816.000,40.01,-40.583997,-64.998612
671453,2021-11-23,210807.827,39.51,-40.584,-64.998612
671454,2021-11-23,210808.000,39.46,-40.584,-64.998612
674927,2021-11-23,211800.828,37.89,-40.583998,-64.998613
674928,2021-11-23,211801.000,37.83,-40.583998,-64.998613
678401,2021-11-23,212756.826,36.99,-40.583997,-64.99862
678402,2021-11-23,212757.000,36.95,-40.583997,-64.99862
681767,2021-11-23,213802.819,35.27,-40.583988,-64.998545
681768,2021-11-23,213803.000,35.23,-40.583988,-64.998545
684737,2021-11-23,214745.805,34.51,-40.584033,-64.998542
684738,2021-11-24,095634.000,28.81,-40.584314,-64.999052
687653,2021-11-24,100929.732,26.88,-40.583988,-64.998625
687654,2021-11-24,100930.000,26.88,-40.583988,-64.998625
689039,2021-11-24,101658.677,25.24,-40.583987,-64.998619
689040,2021-11-24,101659.000,25.23,-40.583987,-64.998619
691109,2021-11-24,102808.678,24.46,-40.583989,-64.998569
691110,2021-11-24,102809.000,24.47,-40.583989,-64.998569
692639,2021-11-24,103627.676,24.4,-40.583979,-64.998627
692640,2021-11-24,103628.000,24.4,-40.583979,-64.998627
694457,2021-11-24,104619.675,24.52,-40.583956,-64.998652
694458,2021-11-24,104620.000,24.52,-40.583956,-64.998652
696347,2021-11-24,105607.689,28.65,-40.583965,-64.998636
696348,2021-11-24,105608.000,28.62,-40.583965,-64.998636
698525,2021-11-24,110555.731,30.29,-40.583972,-64.998632
698526,2021-11-24,110556.000,30.27,-40.583972,-64.998632
700955,2021-11-24,111545.756,31.73,-40.583834,-64.998593
700956,2021-11-24,111546.000,31.7,-40.583834,-64.998593
703601,2021-11-24,112546.772,33.63,-40.583644,-64.998383
