,date,timeGMT,tempIMU_C,lat,lon
111384,2021-11-21,161221.000,39.3,-40.586194,-65.002009
114839,2021-11-21,162223.827,38.17,-40.586194,-65.002016
114840,2021-11-21,162224.000,38.12,-40.586194,-65.002016
118457,2021-11-21,163254.825,38.69,-40.586202,-65.001982
118458,2021-11-21,163255.000,38.63,-40.586202,-65.001982
121751,2021-11-21,164229.827,37.0,-40.58618,-65.002
121752,2021-11-21,164230.000,36.96,-40.58618,-65.002
125225,2021-11-21,165232.828,37.6,-40.586208,-65.002037
125226,2021-11-21,165233.000,37.55,-40.586208,-65.002037
128699,2021-11-21,170238.825,36.74,-40.586038,-65.002002
128700,2021-11-21,170239.000,36.69,-40.586038,-65.002002
132173,2021-11-21,171244.825,36.7,-40.586143,-65.002019
132174,2021-11-21,171245.000,36.65,-40.586143,-65.002019
135737,2021-11-21,172303.830,38.41,-40.586177,-65.002002
135738,2021-11-21,172304.000,38.37,-40.586177,-65.002002
139067,2021-11-21,173245.824,36.77,-40.586179,-65.002015
139068,2021-11-21,173246.000,36.72,-40.586179,-65.002015
142739,2021-11-21,174323.828,36.64,-40.586186,-65.002004
142740,2021-11-21,174324.000,36.57,-40.586186,-65.002004
145997,2021-11-21,175253.824,36.5,-40.586182,-65.001951
145998,2021-11-21,175254.000,36.43,-40.586182,-65.001951
149471,2021-11-21,180257.825,35.23,-40.586182,-65.001964
149472,2021-11-21,180258.000,35.18,-40.586182,-65.001964
152927,2021-11-21,181300.827,35.43,-40.586169,-65.002009
152928,2021-11-21,181301.000,35.38,-40.586169,-65.002009
156401,2021-11-21,182305.828,35.26,-40.586191,-65.002004
156402,2021-11-21,182306.000,35.2,-40.586191,-65.002004
159929,2021-11-21,183321.828,40.09,-40.586129,-65.00204
159930,2021-11-21,183322.000,40.05,-40.586129,-65.00204
163331,2021-11-21,184314.824,48.69,-40.586141,-65.001804
163332,2021-11-21,184315.000,48.64,-40.586141,-65.001804
166859,2021-11-21,185327.825,47.74,-40.586182,-65.001747
166860,2021-11-21,185328.000,47.69,-40.586182,-65.001747
170279,2021-11-21,190321.825,45.53,-40.58611,-65.001577
170280,2021-11-21,190322.000,45.49,-40.58611,-65.001577
173807,2021-11-21,191336.827,52.02,-40.586165,-65.001532
173808,2021-11-21,191337.000,51.97,-40.586165,-65.001532
177371,2021-11-21,192356.825,44.35,-40.586152,-65.001516
177372,2021-11-21,192357.000,44.29,-40.586152,-65.001516
180665,2021-11-21,193330.824,40.7,-40.58615,-65.001507
180666,2021-11-21,193331.000,40.65,-40.58615,-65.001507
184139,2021-11-21,194334.825,38.97,-40.586142,-65.001514
184140,2021-11-21,194335.000,38.91,-40.586142,-65.001514
187595,2021-11-21,195336.828,37.92,-40.58615,-65.001503
187596,2021-11-21,195337.000,37.87,-40.58615,-65.001503
191069,2021-11-21,200341.828,36.97,-40.586152,-65.001494
191070,2021-11-21,200342.000,36.92,-40.586152,-65.001494
194543,2021-11-21,201345.825,36.7,-40.586156,-65.001619
194544,2021-11-21,201346.000,36.65,-40.586156,-65.001619
198053,2021-11-21,202355.828,37.01,-40.586137,-65.001526
198054,2021-11-21,202356.000,36.95,-40.586137,-65.001526
201527,2021-11-21,203403.823,37.24,-40.586165,-65.001517
201528,2021-11-21,203404.000,37.19,-40.586165,-65.001517
204965,2021-11-21,204402.825,35.98,-40.586069,-65.001594
204966,2021-11-21,204403.000,35.93,-40.586069,-65.001594
208367,2021-11-21,205356.824,36.13,-40.586142,-65.001529
208368,2021-11-21,205357.000,36.07,-40.586142,-65.001529
211841,2021-11-21,210359.828,36.53,-40.586139,-65.001475
211842,2021-11-21,210400.000,36.48,-40.586139,-65.001475
215297,2021-11-21,211402.827,36.23,-40.586184,-65.001388
215298,2021-11-21,211403.000,36.18,-40.586184,-65.001388
218789,2021-11-21,212411.828,35.58,-40.586041,-65.001352
218790,2021-11-21,212412.000,35.51,-40.586041,-65.001352
222299,2021-11-21,213422.823,33.91,-40.586477,-65.001377
222300,2021-11-21,213423.000,33.86,-40.586477,-65.001377
225755,2021-11-21,214422.825,33.51,-40.586463,-65.001716
225756,2021-11-21,214423.000,33.45,-40.586463,-65.001716
229265,2021-11-21,215433.823,33.2,-40.586511,-65.001779
229266,2021-11-21,215434.000,33.16,-40.586511,-65.001779
232703,2021-11-21,220434.827,33.1,-40.586503,-65.001816
232704,2021-11-21,220435.000,33.04,-40.586503,-65.001816
236105,2021-11-21,221427.824,32.68,-40.586482,-65.001829
236106,2021-11-21,221428.000,32.63,-40.586482,-65.001829
239579,2021-11-21,222430.828,32.1,-40.586472,-65.001826
239580,2021-11-21,222431.000,32.04,-40.586472,-65.001826
243035,2021-11-21,223436.825,31.32,-40.586413,-65.001876
243036,2021-11-21,223437.000,31.27,-40.586413,-65.001876
246491,2021-11-21,224438.828,30.76,-40.58645,-65.001813
246492,2021-11-21,224439.000,30.71,-40.58645,-65.001813
249965,2021-11-21,225442.825,30.28,-40.586456,-65.00181
249966,2021-11-21,225443.000,30.23,-40.586456,-65.00181
253421,2021-11-21,230446.828,29.93,-40.586424,-65.00184
253422,2021-11-21,230447.000,29.87,-40.586424,-65.00184
256895,2021-11-21,231450.825,29.63,-40.586439,-65.001807
256896,2021-11-21,231451.000,29.57,-40.586439,-65.001807
260369,2021-11-21,232455.828,29.22,-40.58645,-65.001808
260370,2021-11-21,232456.000,29.16,-40.58645,-65.001808
263933,2021-11-21,233517.824,29.02,-40.586449,-65.001804
263934,2021-11-21,233518.000,28.98,-40.586449,-65.001804
267335,2021-11-21,234509.825,28.63,-40.586681,-65.001854
267336,2021-11-21,234510.000,28.58,-40.586681,-65.001854
270827,2021-11-21,235519.827,28.39,-40.5865,-65.001787
270828,2021-11-21,235520.000,28.34,-40.5865,-65.001787
274355,2021-11-22,000533.828,28.32,-40.586475,-65.001784
274356,2021-11-22,000534.000,28.27,-40.586475,-65.001784
277667,2021-11-22,001511.828,27.94,-40.586473,-65.0018
277668,2021-11-22,001512.000,27.89,-40.586473,-65.0018
281123,2021-11-22,002514.827,27.68,-40.586478,-65.001793
281124,2021-11-22,002515.000,27.63,-40.586478,-65.001793
284543,2021-11-22,003519.828,27.48,-40.586477,-65.001823
284544,2021-11-22,003520.000,27.43,-40.586477,-65.001823
288017,2021-11-22,004523.825,27.29,-40.586479,-65.001802
288018,2021-11-22,004524.000,27.24,-40.586479,-65.001802
291473,2021-11-22,005528.823,26.97,-40.586461,-65.001794
291474,2021-11-22,005529.000,26.9,-40.586461,-65.001794
295001,2021-11-22,010543.827,26.63,-40.586471,-65.001791
295002,2021-11-22,010544.000,26.58,-40.586471,-65.001791
298457,2021-11-22,011545.828,26.36,-40.586445,-65.001846
298458,2021-11-22,011546.000,26.31,-40.586445,-65.001846
301931,2021-11-22,012549.825,26.04,-40.586462,-65.001828
301932,2021-11-22,012550.000,25.97,-40.586462,-65.001828
305351,2021-11-22,013545.828,25.65,-40.586476,-65.001802
305352,2021-11-22,013546.000,25.6,-40.586476,-65.001802
308825,2021-11-22,014551.825,25.25,-40.586468,-65.001797
308826,2021-11-22,014552.000,25.2,-40.586468,-65.001797
312281,2021-11-22,015554.827,24.84,-40.586466,-65.001812
312282,2021-11-22,015555.000,24.8,-40.586466,-65.001812
315791,2021-11-22,020607.827,24.51,-40.586474,-65.001827
315792,2021-11-22,020608.000,24.47,-40.586474,-65.001827
319283,2021-11-22,021614.824,24.16,-40.586465,-65.001814
319284,2021-11-22,021615.000,24.12,-40.586465,-65.001814
322703,2021-11-22,022610.828,23.53,-40.586477,-65.001815
322704,2021-11-22,022611.000,23.47,-40.586477,-65.001815
326177,2021-11-22,023621.826,23.35,-40.586429,-65.001821
326178,2021-11-22,023622.000,23.29,-40.586429,-65.001821
329687,2021-11-22,024633.824,23.24,-40.586462,-65.001802
329688,2021-11-22,024634.000,23.19,-40.586462,-65.001802
333071,2021-11-22,025622.825,22.93,-40.586461,-65.001804
333072,2021-11-22,025623.000,22.87,-40.586461,-65.001804
336545,2021-11-22,030628.825,22.5,-40.586482,-65.001793
336546,2021-11-22,030629.000,22.45,-40.586482,-65.001793
340055,2021-11-22,031639.823,22.38,-40.586462,-65.001833
340056,2021-11-22,031640.000,22.34,-40.586462,-65.001833
343511,2021-11-22,032642.827,22.26,-40.586474,-65.0018
343512,2021-11-22,032643.000,22.2,-40.586474,-65.0018
346985,2021-11-22,033649.828,22.28,-40.586476,-65.0018
346986,2021-11-22,033650.000,22.24,-40.586476,-65.0018
350477,2021-11-22,034656.824,22.52,-40.586464,-65.001815
350478,2021-11-22,034657.000,22.47,-40.586464,-65.001815
353897,2021-11-22,035654.827,22.49,-40.58647,-65.001799
353898,2021-11-22,035655.000,22.44,-40.58647,-65.001799
357371,2021-11-22,040700.825,22.35,-40.586486,-65.001806
357372,2021-11-22,040701.000,22.32,-40.586486,-65.001806
360827,2021-11-22,041701.827,22.24,-40.586472,-65.00181
360828,2021-11-22,041702.000,22.19,-40.586472,-65.00181
364301,2021-11-22,042707.825,22.01,-40.586471,-65.001794
364302,2021-11-22,042708.000,21.96,-40.586471,-65.001794
367775,2021-11-22,043718.826,21.71,-40.586523,-65.001862
367776,2021-11-22,043719.000,21.66,-40.586523,-65.001862
371285,2021-11-22,044728.828,21.46,-40.586487,-65.001809
371286,2021-11-22,044729.000,21.41,-40.586487,-65.001809
374741,2021-11-22,045733.823,21.28,-40.586462,-65.001784
374742,2021-11-22,045734.000,21.23,-40.586462,-65.001784
378107,2021-11-22,050718.828,21.02,-40.586524,-65.001868
378108,2021-11-22,050719.000,20.98,-40.586524,-65.001868
381563,2021-11-22,051722.828,20.68,-40.586464,-65.001782
381564,2021-11-22,051723.000,20.63,-40.586464,-65.001782
385037,2021-11-22,052727.828,20.26,-40.586435,-65.00179
385038,2021-11-22,122711.000,40.58,-40.586421,-65.001711
388619,2021-11-22,123736.825,35.7,-40.586668,-65.00163
388620,2021-11-22,123737.000,35.65,-40.586668,-65.00163
391985,2021-11-22,124727.823,39.61,-40.586508,-65.00188
391986,2021-11-22,124728.000,39.57,-40.586508,-65.00188
395477,2021-11-22,125734.824,41.49,-40.586507,-65.001895
395478,2021-11-22,125735.000,41.44,-40.586507,-65.001895
398951,2021-11-22,130738.825,38.92,-40.586531,-65.001976
398952,2021-11-22,130739.000,38.87,-40.586531,-65.001976
402425,2021-11-22,131745.828,39.28,-40.58665,-65.002175
402426,2021-11-22,131746.000,39.23,-40.58665,-65.002175
405899,2021-11-22,132753.823,41.42,-40.5868,-65.002229
405900,2021-11-22,132754.000,41.37,-40.5868,-65.002229
409337,2021-11-22,133752.825,45.13,-40.586878,-65.002231
409338,2021-11-22,133753.000,45.07,-40.586878,-65.002231
412793,2021-11-22,134753.827,44.46,-40.58708,-65.002229
412794,2021-11-22,134754.000,44.42,-40.58708,-65.002229
416393,2021-11-22,135818.825,41.72,-40.587203,-65.002274
416394,2021-11-22,135819.000,41.66,-40.587203,-65.002274
419705,2021-11-22,140757.826,39.21,-40.587471,-65.002517
419706,2021-11-22,140758.000,39.15,-40.587471,-65.002517
423305,2021-11-22,141823.827,45.47,-40.587548,-65.002753
423306,2021-11-22,141824.000,45.43,-40.587548,-65.002753
426653,2021-11-22,142804.829,46.38,-40.58751,-65.002606
426654,2021-11-22,142805.000,46.32,-40.58751,-65.002606
430109,2021-11-22,143806.828,42.27,-40.586978,-65.002482
430110,2021-11-22,143807.000,42.21,-40.586978,-65.002482
433583,2021-11-22,144811.828,45.52,-40.58719,-65.002748
433584,2021-11-22,144812.000,45.47,-40.58719,-65.002748
437057,2021-11-22,145816.828,46.92,-40.587104,-65.002734
437058,2021-11-22,145817.000,46.86,-40.587104,-65.002734
440549,2021-11-22,150824.823,35.99,-40.587104,-65.002739
440550,2021-11-22,150825.000,35.94,-40.587104,-65.002739
444005,2021-11-22,151826.828,33.81,-40.587102,-65.002734
444006,2021-11-22,151827.000,33.75,-40.587102,-65.002734
447461,2021-11-22,152830.825,32.58,-40.587091,-65.002728
447462,2021-11-22,152831.000,32.53,-40.587091,-65.002728
450935,2021-11-22,153836.825,35.25,-40.58724,-65.002761
450936,2021-11-22,153837.000,35.2,-40.58724,-65.002761
454373,2021-11-22,154836.824,37.83,-40.587118,-65.002736
454374,2021-11-22,154837.000,37.77,-40.587118,-65.002736
457847,2021-11-22,155839.828,35.0,-40.587117,-65.002736
457848,2021-11-22,155840.000,34.94,-40.587117,-65.002736
461411,2021-11-22,160902.826,34.32,-40.587119,-65.002728
461412,2021-11-22,160903.000,34.27,-40.587119,-65.002728
464777,2021-11-22,161848.827,33.65,-40.587117,-65.002734
464778,2021-11-22,161849.000,33.59,-40.587117,-65.002734
468359,2021-11-22,162911.824,32.71,-40.587144,-65.002762
468360,2021-11-22,162912.000,32.65,-40.587144,-65.002762
471725,2021-11-22,163857.827,31.9,-40.587112,-65.002728
471726,2021-11-22,163858.000,31.86,-40.587112,-65.002728
475181,2021-11-22,164900.827,31.13,-40.587157,-65.002759
475182,2021-11-22,164901.000,31.08,-40.587157,-65.002759
478655,2021-11-22,165905.828,31.1,-40.587113,-65.002739
478656,2021-11-22,165906.000,31.06,-40.587113,-65.002739
482093,2021-11-22,170904.825,36.31,-40.587148,-65.002736
482094,2021-11-22,170905.000,36.27,-40.587148,-65.002736
485567,2021-11-22,171910.825,46.53,-40.587153,-65.002818
485568,2021-11-22,171911.000,46.49,-40.587153,-65.002818
489023,2021-11-22,172914.825,48.63,-40.587105,-65.002807
489024,2021-11-22,172915.000,48.57,-40.587105,-65.002807
492479,2021-11-22,173915.827,50.56,-40.586937,-65.002933
492480,2021-11-22,173916.000,50.51,-40.586937,-65.002933
496007,2021-11-22,174930.827,37.23,-40.586934,-65.002931
496008,2021-11-22,174931.000,37.18,-40.586934,-65.002931
499427,2021-11-22,175924.825,32.94,-40.586905,-65.002945
499428,2021-11-22,175925.000,32.89,-40.586905,-65.002945
502883,2021-11-22,180926.828,31.64,-40.586888,-65.002942
502884,2021-11-22,180927.000,31.6,-40.586888,-65.002942
506339,2021-11-22,181930.828,46.46,-40.586791,-65.003001
506340,2021-11-22,181931.000,46.41,-40.586791,-65.003001
509921,2021-11-22,182954.828,48.39,-40.586616,-65.00301
509922,2021-11-22,182955.000,48.34,-40.586616,-65.00301
513287,2021-11-22,183940.827,48.96,-40.586567,-65.002973
513288,2021-11-22,183941.000,48.89,-40.586567,-65.002973
516743,2021-11-22,184942.828,47.29,-40.586404,-65.003029
516744,2021-11-22,184943.000,47.23,-40.586404,-65.003029
520235,2021-11-22,185948.825,38.03,-40.586362,-65.003025
520236,2021-11-22,185949.000,37.97,-40.586362,-65.003025
523727,2021-11-22,190957.828,32.13,-40.586366,-65.003022
523728,2021-11-22,190958.000,32.07,-40.586366,-65.003022
527291,2021-11-22,192019.824,30.87,-40.586363,-65.00302
527292,2021-11-22,192020.000,30.82,-40.586363,-65.00302
530585,2021-11-22,192955.825,41.33,-40.586277,-65.003001
530586,2021-11-22,192956.000,41.29,-40.586277,-65.003001
534059,2021-11-22,193959.825,41.82,-40.586197,-65.003123
534060,2021-11-22,194000.000,41.76,-40.586197,-65.003123
537515,2021-11-22,195002.827,41.46,-40.586126,-65.003287
537516,2021-11-22,195003.000,41.41,-40.586126,-65.003287
540989,2021-11-22,200008.825,40.29,-40.586124,-65.003322
540990,2021-11-22,200009.000,40.23,-40.586124,-65.003322
544445,2021-11-22,201009.827,40.29,-40.586124,-65.003357
544446,2021-11-22,201010.000,40.24,-40.586124,-65.003357
547955,2021-11-22,202020.823,39.38,-40.585943,-65.003433
547956,2021-11-22,202021.000,39.33,-40.585943,-65.003433
551465,2021-11-22,203030.828,37.94,-40.585942,-65.003708
551466,2021-11-22,203031.000,37.88,-40.585942,-65.003708
554849,2021-11-22,204020.828,36.62,-40.585932,-65.003733
554850,2021-11-22,204021.000,36.57,-40.585932,-65.003733
558305,2021-11-22,205023.827,36.5,-40.585871,-65.003715
558306,2021-11-22,205024.000,36.44,-40.585871,-65.003715
561779,2021-11-22,210028.828,35.46,-40.58587,-65.003709
561780,2021-11-22,210029.000,35.41,-40.58587,-65.003709
565253,2021-11-22,211033.828,34.46,-40.585868,-65.003703
565254,2021-11-22,211034.000,34.4,-40.585868,-65.003703
568763,2021-11-22,212043.828,33.29,-40.585874,-65.003721
568764,2021-11-22,212044.000,33.24,-40.585874,-65.003721
572201,2021-11-22,213045.828,32.32,-40.585916,-65.003689
572202,2021-11-22,213046.000,32.27,-40.585916,-65.003689
575675,2021-11-22,214051.825,31.67,-40.585863,-65.003745
575676,2021-11-22,214052.000,31.59,-40.585863,-65.003745
579167,2021-11-22,215058.824,31.32,-40.585929,-65.003681
579168,2021-11-22,215059.000,31.27,-40.585929,-65.003681
582623,2021-11-22,220101.827,30.04,-40.585889,-65.003694
582624,2021-11-22,220102.000,29.99,-40.585889,-65.003694
586061,2021-11-22,221059.827,29.08,-40.585858,-65.003714
586062,2021-11-22,221100.000,29.03,-40.585858,-65.003714
589517,2021-11-22,222102.827,28.1,-40.585858,-65.003679
589518,2021-11-22,222103.000,28.05,-40.585858,-65.003679
592973,2021-11-22,223104.828,26.94,-40.585862,-65.003715
592974,2021-11-22,223105.000,26.89,-40.585862,-65.003715
596429,2021-11-22,224108.828,26.17,-40.585858,-65.003714
596430,2021-11-23,102352.000,28.48,-40.586247,-65.001174
601343,2021-11-23,103809.823,26.48,-40.586478,-65.001746
601344,2021-11-23,103810.000,26.43,-40.586478,-65.001746
603629,2021-11-23,104448.827,21.4,-40.585869,-65.003525
603630,2021-11-23,104449.000,21.34,-40.585869,-65.003525
608057,2021-11-23,105744.824,25.12,-40.585829,-65.003687
608058,2021-11-23,105745.000,25.09,-40.585829,-65.003687
610325,2021-11-23,110419.827,19.87,-40.585863,-65.003735
610326,2021-11-23,110420.000,19.81,-40.585863,-65.003735
613817,2021-11-23,111427.823,18.98,-40.585845,-65.003724
613818,2021-11-23,111428.000,18.92,-40.585845,-65.003724
617273,2021-11-23,112430.827,19.59,-40.585834,-65.003747
617274,2021-11-23,112431.000,19.54,-40.585834,-65.003747
620729,2021-11-23,113433.827,21.93,-40.585836,-65.003713
620730,2021-11-23,113434.000,21.88,-40.585836,-65.003713
624185,2021-11-23,114437.828,22.42,-40.585838,-65.003719
624186,2021-11-23,114438.000,22.36,-40.585838,-65.003719
627659,2021-11-23,115442.828,24.18,-40.585836,-65.003736
627660,2021-11-23,115443.000,24.12,-40.585836,-65.003736
631133,2021-11-23,120449.828,28.59,-40.585907,-65.003861
631134,2021-11-23,120450.000,28.55,-40.585907,-65.003861
634625,2021-11-23,121458.828,30.01,-40.585822,-65.003827
634626,2021-11-23,121459.000,29.96,-40.585822,-65.003827
638063,2021-11-23,122456.827,32.2,-40.585854,-65.003755
638064,2021-11-23,122457.000,32.15,-40.585854,-65.003755
641555,2021-11-23,123503.824,31.8,-40.585841,-65.00376
641556,2021-11-23,123504.000,31.74,-40.585841,-65.00376
645065,2021-11-23,124517.828,32.41,-40.585844,-65.00377
645066,2021-11-23,124518.000,32.36,-40.585844,-65.00377
648503,2021-11-23,125519.828,34.88,-40.585845,-65.003783
648504,2021-11-23,125520.000,34.82,-40.585845,-65.003783
652031,2021-11-23,130534.827,30.63,-40.585851,-65.003719
652032,2021-11-23,130535.000,30.58,-40.585851,-65.003719
655361,2021-11-23,131513.826,34.31,-40.585824,-65.003759
655362,2021-11-23,131514.000,34.26,-40.585824,-65.003759
658835,2021-11-23,132518.828,35.75,-40.585846,-65.003725
658836,2021-11-23,132519.000,35.7,-40.585846,-65.003725
662291,2021-11-23,133521.827,35.02,-40.585864,-65.003724
662292,2021-11-23,133522.000,34.96,-40.585864,-65.003724
665747,2021-11-23,134523.828,36.2,-40.585858,-65.003723
665748,2021-11-23,134524.000,36.16,-40.585858,-65.003723
669221,2021-11-23,135527.825,37.3,-40.585857,-65.003715
669222,2021-11-23,135528.000,37.25,-40.585857,-65.003715
672749,2021-11-23,140541.828,40.91,-40.585847,-65.003709
672750,2021-11-23,140542.000,40.85,-40.585847,-65.003709
676223,2021-11-23,141547.825,43.57,-40.58585,-65.003705
676224,2021-11-23,141548.000,43.52,-40.58585,-65.003705
679607,2021-11-23,142537.828,45.09,-40.585848,-65.003728
679608,2021-11-23,142538.000,45.04,-40.585848,-65.003728
683153,2021-11-23,143552.828,45.01,-40.585827,-65.003641
683154,2021-11-23,143553.000,44.96,-40.585827,-65.003641
686609,2021-11-23,144554.828,45.55,-40.585679,-65.003843
686610,2021-11-23,144555.000,45.5,-40.585679,-65.003843
690065,2021-11-23,145559.828,50.66,-40.585686,-65.003848
690066,2021-11-23,145600.000,50.62,-40.585686,-65.003848
693629,2021-11-23,150619.825,49.16,-40.5857,-65.003867
693630,2021-11-23,150620.000,49.11,-40.5857,-65.003867
697121,2021-11-23,151625.825,52.18,-40.585707,-65.00384
697122,2021-11-23,151626.000,52.14,-40.585707,-65.00384
700415,2021-11-23,152557.826,52.07,-40.585701,-65.003836
700416,2021-11-23,152558.000,52.0,-40.585701,-65.003836
703889,2021-11-23,153601.825,48.39,-40.585705,-65.003841
703890,2021-11-23,153602.000,48.34,-40.585705,-65.003841
707453,2021-11-23,154622.828,50.59,-40.58566,-65.003879
707454,2021-11-23,154623.000,50.55,-40.58566,-65.003879
710873,2021-11-23,155616.825,46.23,-40.585676,-65.003862
710874,2021-11-23,155617.000,46.18,-40.585676,-65.003862
714401,2021-11-23,160630.828,47.42,-40.585688,-65.003859
714402,2021-11-23,160631.000,47.36,-40.585688,-65.003859
717749,2021-11-23,161613.825,43.62,-40.585679,-65.003867
717750,2021-11-23,161614.000,43.56,-40.585679,-65.003867
721349,2021-11-23,162642.824,42.36,-40.58571,-65.003897
721350,2021-11-23,162643.000,42.3,-40.58571,-65.003897
724661,2021-11-23,163619.824,45.86,-40.585651,-65.00385
724662,2021-11-23,163620.000,45.81,-40.585651,-65.00385
728135,2021-11-23,164624.828,45.89,-40.585603,-65.003931
728136,2021-11-23,164625.000,45.83,-40.585603,-65.003931
731357,2021-11-23,165645.826,41.9,-40.585649,-65.003955
731358,2021-11-23,165646.000,41.85,-40.585649,-65.003955
734759,2021-11-23,170638.824,39.53,-40.5857,-65.003939
734760,2021-11-23,170639.000,39.49,-40.5857,-65.003939
738251,2021-11-23,171645.824,39.21,-40.585616,-65.003957
738252,2021-11-23,171646.000,39.16,-40.585616,-65.003957
741725,2021-11-23,172650.828,39.81,-40.585622,-65.003934
741726,2021-11-23,172651.000,39.75,-40.585622,-65.003934
745181,2021-11-23,173652.828,40.76,-40.585609,-65.003909
745182,2021-11-23,173653.000,40.71,-40.585609,-65.003909
748655,2021-11-23,174656.825,40.14,-40.585619,-65.003928
748656,2021-11-23,174657.000,40.1,-40.585619,-65.003928
752129,2021-11-23,175700.825,39.74,-40.585604,-65.003936
752130,2021-11-23,175701.000,39.69,-40.585604,-65.003936
755531,2021-11-23,180655.823,40.12,-40.585645,-65.003935
755532,2021-11-23,180656.000,40.07,-40.585645,-65.003935
759077,2021-11-23,181713.827,40.31,-40.585651,-65.004064
759078,2021-11-23,181714.000,40.27,-40.585651,-65.004064
762497,2021-11-23,182707.825,40.33,-40.585569,-65.00394
762498,2021-11-23,182708.000,40.27,-40.585569,-65.00394
766025,2021-11-23,183721.828,39.83,-40.585587,-65.003935
766026,2021-11-23,183722.000,39.78,-40.585587,-65.003935
769445,2021-11-23,184717.828,38.85,-40.585585,-65.003933
769446,2021-11-23,184718.000,38.78,-40.585585,-65.003933
772865,2021-11-23,185723.825,38.42,-40.585592,-65.003921
772866,2021-11-23,185724.000,38.37,-40.585592,-65.003921
776339,2021-11-23,190728.828,38.91,-40.585598,-65.003923
776340,2021-11-23,190729.000,38.85,-40.585598,-65.003923
